GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)
1500000US131210081011,131210081011,"Block Group 1, Census Tract 81.01, Fulton County, Georgia",29300,5867
1500000US131210081021,131210081021,"Block Group 1, Census Tract 81.02, Fulton County, Georgia",25000,14420
1500000US131210081022,131210081022,"Block Group 2, Census Tract 81.02, Fulton County, Georgia",60305,15049
1500000US131210081023,131210081023,"Block Group 3, Census Tract 81.02, Fulton County, Georgia",30222,26361
1500000US131210081024,131210081024,"Block Group 4, Census Tract 81.02, Fulton County, Georgia",13958,4261
1500000US131210082011,131210082011,"Block Group 1, Census Tract 82.01, Fulton County, Georgia",26418,4369
1500000US131210082012,131210082012,"Block Group 2, Census Tract 82.01, Fulton County, Georgia",26491,8364
1500000US131210082013,131210082013,"Block Group 3, Census Tract 82.01, Fulton County, Georgia",28481,12529
1500000US131210082021,131210082021,"Block Group 1, Census Tract 82.02, Fulton County, Georgia",30096,5684
1500000US131210082022,131210082022,"Block Group 2, Census Tract 82.02, Fulton County, Georgia",26397,6396
1500000US131210082023,131210082023,"Block Group 3, Census Tract 82.02, Fulton County, Georgia",26667,7527
1500000US131210082024,131210082024,"Block Group 4, Census Tract 82.02, Fulton County, Georgia",-,**
1500000US131210083011,131210083011,"Block Group 1, Census Tract 83.01, Fulton County, Georgia",26591,6762
1500000US131210083012,131210083012,"Block Group 2, Census Tract 83.01, Fulton County, Georgia",34213,10294
1500000US131210083021,131210083021,"Block Group 1, Census Tract 83.02, Fulton County, Georgia",28073,8487
1500000US131210083022,131210083022,"Block Group 2, Census Tract 83.02, Fulton County, Georgia",29432,22105
1500000US131210084001,131210084001,"Block Group 1, Census Tract 84, Fulton County, Georgia",21107,5748
1500000US131210084003,131210084003,"Block Group 3, Census Tract 84, Fulton County, Georgia",21676,4608
1500000US131210085001,131210085001,"Block Group 1, Census Tract 85, Fulton County, Georgia",38542,18945
1500000US131210085002,131210085002,"Block Group 2, Census Tract 85, Fulton County, Georgia",24265,5558
1500000US131210085003,131210085003,"Block Group 3, Census Tract 85, Fulton County, Georgia",28177,2720
1500000US131210086011,131210086011,"Block Group 1, Census Tract 86.01, Fulton County, Georgia",12462,5921
1500000US131210086012,131210086012,"Block Group 2, Census Tract 86.01, Fulton County, Georgia",34333,10527
1500000US131210086013,131210086013,"Block Group 3, Census Tract 86.01, Fulton County, Georgia",24286,6367
1500000US131210086014,131210086014,"Block Group 4, Census Tract 86.01, Fulton County, Georgia",18750,7063
1500000US131210086021,131210086021,"Block Group 1, Census Tract 86.02, Fulton County, Georgia",36576,8919
1500000US131210086022,131210086022,"Block Group 2, Census Tract 86.02, Fulton County, Georgia",35250,7074
1500000US131210087001,131210087001,"Block Group 1, Census Tract 87, Fulton County, Georgia",25727,7026
1500000US131210087002,131210087002,"Block Group 2, Census Tract 87, Fulton County, Georgia",25486,13748
1500000US131210087003,131210087003,"Block Group 3, Census Tract 87, Fulton County, Georgia",31550,3200
1500000US131210087004,131210087004,"Block Group 4, Census Tract 87, Fulton County, Georgia",22012,6680
1500000US131210088001,131210088001,"Block Group 1, Census Tract 88, Fulton County, Georgia",97297,28618
1500000US131210088002,131210088002,"Block Group 2, Census Tract 88, Fulton County, Georgia",59151,21473
1500000US131210089021,131210089021,"Block Group 1, Census Tract 89.02, Fulton County, Georgia",56978,8500
1500000US131210089022,131210089022,"Block Group 2, Census Tract 89.02, Fulton County, Georgia",37311,14595
1500000US131210089023,131210089023,"Block Group 3, Census Tract 89.02, Fulton County, Georgia",50134,20598
1500000US131210089024,131210089024,"Block Group 4, Census Tract 89.02, Fulton County, Georgia",57031,19923
1500000US131210089031,131210089031,"Block Group 1, Census Tract 89.03, Fulton County, Georgia",62667,12262
1500000US131210089041,131210089041,"Block Group 1, Census Tract 89.04, Fulton County, Georgia",83100,42955
1500000US131210089042,131210089042,"Block Group 2, Census Tract 89.04, Fulton County, Georgia",56042,17362
1500000US131210089043,131210089043,"Block Group 3, Census Tract 89.04, Fulton County, Georgia",97530,26745
1500000US131210090001,131210090001,"Block Group 1, Census Tract 90, Fulton County, Georgia",113854,40423
1500000US131210090002,131210090002,"Block Group 2, Census Tract 90, Fulton County, Georgia",188021,48105
1500000US131210090003,131210090003,"Block Group 3, Census Tract 90, Fulton County, Georgia",58125,17715
1500000US131210091011,131210091011,"Block Group 1, Census Tract 91.01, Fulton County, Georgia",65588,14485
1500000US131210091012,131210091012,"Block Group 2, Census Tract 91.01, Fulton County, Georgia",75313,17118
1500000US131210091013,131210091013,"Block Group 3, Census Tract 91.01, Fulton County, Georgia",58246,6925
1500000US131210091014,131210091014,"Block Group 4, Census Tract 91.01, Fulton County, Georgia",81667,19595
1500000US131210091021,131210091021,"Block Group 1, Census Tract 91.02, Fulton County, Georgia","250,000+",***
1500000US131210091022,131210091022,"Block Group 2, Census Tract 91.02, Fulton County, Georgia",103294,27740
1500000US131210091023,131210091023,"Block Group 3, Census Tract 91.02, Fulton County, Georgia",36250,9798
1500000US131210092001,131210092001,"Block Group 1, Census Tract 92, Fulton County, Georgia",64394,8098
1500000US131210092002,131210092002,"Block Group 2, Census Tract 92, Fulton County, Georgia",48500,20586
1500000US131210092003,131210092003,"Block Group 3, Census Tract 92, Fulton County, Georgia",58287,10039
1500000US131210093001,131210093001,"Block Group 1, Census Tract 93, Fulton County, Georgia",101771,15357
1500000US131210093002,131210093002,"Block Group 2, Census Tract 93, Fulton County, Georgia",79950,11969
1500000US131210093003,131210093003,"Block Group 3, Census Tract 93, Fulton County, Georgia",91063,25976
1500000US131210093004,131210093004,"Block Group 4, Census Tract 93, Fulton County, Georgia",129500,69005
1500000US131210094021,131210094021,"Block Group 1, Census Tract 94.02, Fulton County, Georgia",57296,7349
1500000US131210094022,131210094022,"Block Group 2, Census Tract 94.02, Fulton County, Georgia",73125,16326
1500000US131210094031,131210094031,"Block Group 1, Census Tract 94.03, Fulton County, Georgia",32132,6654
1500000US131210094032,131210094032,"Block Group 2, Census Tract 94.03, Fulton County, Georgia",51667,25648
1500000US131210094033,131210094033,"Block Group 3, Census Tract 94.03, Fulton County, Georgia",45871,13496
1500000US131210094041,131210094041,"Block Group 1, Census Tract 94.04, Fulton County, Georgia",64861,8281
1500000US131210094042,131210094042,"Block Group 2, Census Tract 94.04, Fulton County, Georgia",84196,23469
1500000US131210094043,131210094043,"Block Group 3, Census Tract 94.04, Fulton County, Georgia",146838,83428
1500000US131210095011,131210095011,"Block Group 1, Census Tract 95.01, Fulton County, Georgia",134792,79601
1500000US131210095012,131210095012,"Block Group 2, Census Tract 95.01, Fulton County, Georgia",130446,31004
1500000US131210095013,131210095013,"Block Group 3, Census Tract 95.01, Fulton County, Georgia","250,000+",***
1500000US131210095021,131210095021,"Block Group 1, Census Tract 95.02, Fulton County, Georgia",102143,67473
1500000US131210095022,131210095022,"Block Group 2, Census Tract 95.02, Fulton County, Georgia",36415,2948
1500000US131210095023,131210095023,"Block Group 3, Census Tract 95.02, Fulton County, Georgia",80636,18828
1500000US131210095024,131210095024,"Block Group 4, Census Tract 95.02, Fulton County, Georgia",47833,11774
1500000US131210096011,131210096011,"Block Group 1, Census Tract 96.01, Fulton County, Georgia",101055,24023
1500000US131210096012,131210096012,"Block Group 2, Census Tract 96.01, Fulton County, Georgia",61667,26274
1500000US131210096021,131210096021,"Block Group 1, Census Tract 96.02, Fulton County, Georgia",80125,27048
1500000US131210096022,131210096022,"Block Group 2, Census Tract 96.02, Fulton County, Georgia",93009,21221
1500000US131210096023,131210096023,"Block Group 3, Census Tract 96.02, Fulton County, Georgia",134866,45744
1500000US131210096031,131210096031,"Block Group 1, Census Tract 96.03, Fulton County, Georgia",55481,22211
1500000US131210096032,131210096032,"Block Group 2, Census Tract 96.03, Fulton County, Georgia",63476,9386
1500000US131210096033,131210096033,"Block Group 3, Census Tract 96.03, Fulton County, Georgia",74694,27898
1500000US131210097001,131210097001,"Block Group 1, Census Tract 97, Fulton County, Georgia",127750,21868
1500000US131210097002,131210097002,"Block Group 2, Census Tract 97, Fulton County, Georgia",208889,66233
1500000US131210097003,131210097003,"Block Group 3, Census Tract 97, Fulton County, Georgia",215777,34835
1500000US131210098011,131210098011,"Block Group 1, Census Tract 98.01, Fulton County, Georgia",58250,26739
1500000US131210098012,131210098012,"Block Group 2, Census Tract 98.01, Fulton County, Georgia",188625,48651
1500000US131210098013,131210098013,"Block Group 3, Census Tract 98.01, Fulton County, Georgia",181607,103589
1500000US131210098021,131210098021,"Block Group 1, Census Tract 98.02, Fulton County, Georgia","250,000+",***
1500000US131210098022,131210098022,"Block Group 2, Census Tract 98.02, Fulton County, Georgia",123194,19914
1500000US131210099001,131210099001,"Block Group 1, Census Tract 99, Fulton County, Georgia",57279,38455
1500000US131210099002,131210099002,"Block Group 2, Census Tract 99, Fulton County, Georgia",172083,50283
1500000US131210099003,131210099003,"Block Group 3, Census Tract 99, Fulton County, Georgia","250,000+",***
1500000US131210099004,131210099004,"Block Group 4, Census Tract 99, Fulton County, Georgia","250,000+",***
1500000US131210100011,131210100011,"Block Group 1, Census Tract 100.01, Fulton County, Georgia",84453,45066
1500000US131210100012,131210100012,"Block Group 2, Census Tract 100.01, Fulton County, Georgia",116058,74664
1500000US131210100013,131210100013,"Block Group 3, Census Tract 100.01, Fulton County, Georgia",160347,44760
1500000US131210100014,131210100014,"Block Group 4, Census Tract 100.01, Fulton County, Georgia",109575,58153
1500000US131210100021,131210100021,"Block Group 1, Census Tract 100.02, Fulton County, Georgia",236932,39356
1500000US131210100022,131210100022,"Block Group 2, Census Tract 100.02, Fulton County, Georgia",202045,41637
1500000US131210100023,131210100023,"Block Group 3, Census Tract 100.02, Fulton County, Georgia",111398,24062
1500000US131210101061,131210101061,"Block Group 1, Census Tract 101.06, Fulton County, Georgia",76776,17617
1500000US131210101062,131210101062,"Block Group 2, Census Tract 101.06, Fulton County, Georgia",39943,11393
1500000US131210101063,131210101063,"Block Group 3, Census Tract 101.06, Fulton County, Georgia",130795,37012
1500000US131210101071,131210101071,"Block Group 1, Census Tract 101.07, Fulton County, Georgia",153500,55898
1500000US131210101072,131210101072,"Block Group 2, Census Tract 101.07, Fulton County, Georgia",148250,61496
1500000US131210101081,131210101081,"Block Group 1, Census Tract 101.08, Fulton County, Georgia",203155,12185
1500000US131210101082,131210101082,"Block Group 2, Census Tract 101.08, Fulton County, Georgia",131094,36313
1500000US131210101101,131210101101,"Block Group 1, Census Tract 101.10, Fulton County, Georgia",81217,8157
1500000US131210101102,131210101102,"Block Group 2, Census Tract 101.10, Fulton County, Georgia",82016,34271
1500000US131210101103,131210101103,"Block Group 3, Census Tract 101.10, Fulton County, Georgia",30156,14467
1500000US131210101132,131210101132,"Block Group 2, Census Tract 101.13, Fulton County, Georgia",36480,12381
1500000US131210101133,131210101133,"Block Group 3, Census Tract 101.13, Fulton County, Georgia",79524,41076
1500000US131210101141,131210101141,"Block Group 1, Census Tract 101.14, Fulton County, Georgia",79275,16181
1500000US131210101142,131210101142,"Block Group 2, Census Tract 101.14, Fulton County, Georgia",54500,45395
1500000US131210101143,131210101143,"Block Group 3, Census Tract 101.14, Fulton County, Georgia",50179,12986
1500000US131210101151,131210101151,"Block Group 1, Census Tract 101.15, Fulton County, Georgia",99357,19531
1500000US131210101171,131210101171,"Block Group 1, Census Tract 101.17, Fulton County, Georgia",39833,5850
1500000US131210101172,131210101172,"Block Group 2, Census Tract 101.17, Fulton County, Georgia",56351,7750
1500000US131210101181,131210101181,"Block Group 1, Census Tract 101.18, Fulton County, Georgia",46835,30540
1500000US131210101182,131210101182,"Block Group 2, Census Tract 101.18, Fulton County, Georgia",36354,22340
1500000US131210101183,131210101183,"Block Group 3, Census Tract 101.18, Fulton County, Georgia",23761,2322
1500000US131210101191,131210101191,"Block Group 1, Census Tract 101.19, Fulton County, Georgia",52692,15332
1500000US131210101192,131210101192,"Block Group 2, Census Tract 101.19, Fulton County, Georgia",27489,14717
1500000US131210101193,131210101193,"Block Group 3, Census Tract 101.19, Fulton County, Georgia",32604,26808
1500000US131210101201,131210101201,"Block Group 1, Census Tract 101.20, Fulton County, Georgia",57685,7608
1500000US131210101211,131210101211,"Block Group 1, Census Tract 101.21, Fulton County, Georgia",68059,10195
1500000US131210101221,131210101221,"Block Group 1, Census Tract 101.22, Fulton County, Georgia",100671,16638
1500000US131210101222,131210101222,"Block Group 2, Census Tract 101.22, Fulton County, Georgia",66845,25499
1500000US131210101223,131210101223,"Block Group 3, Census Tract 101.22, Fulton County, Georgia",70339,8849
1500000US131210101231,131210101231,"Block Group 1, Census Tract 101.23, Fulton County, Georgia",35714,12019
1500000US131210101232,131210101232,"Block Group 2, Census Tract 101.23, Fulton County, Georgia",111141,9313
1500000US131210101233,131210101233,"Block Group 3, Census Tract 101.23, Fulton County, Georgia",61755,6017
1500000US131210102041,131210102041,"Block Group 1, Census Tract 102.04, Fulton County, Georgia",133750,35002
1500000US131210102042,131210102042,"Block Group 2, Census Tract 102.04, Fulton County, Georgia",156406,57440
1500000US131210102043,131210102043,"Block Group 3, Census Tract 102.04, Fulton County, Georgia",170104,58543
1500000US131210102044,131210102044,"Block Group 4, Census Tract 102.04, Fulton County, Georgia",149500,64507
1500000US131210102051,131210102051,"Block Group 1, Census Tract 102.05, Fulton County, Georgia",69417,56738
1500000US131210102053,131210102053,"Block Group 3, Census Tract 102.05, Fulton County, Georgia",102880,44952
1500000US131210102054,131210102054,"Block Group 4, Census Tract 102.05, Fulton County, Georgia",102212,26399
1500000US131210102061,131210102061,"Block Group 1, Census Tract 102.06, Fulton County, Georgia",126984,29176
1500000US131210102062,131210102062,"Block Group 2, Census Tract 102.06, Fulton County, Georgia",186563,47553
1500000US131210102063,131210102063,"Block Group 3, Census Tract 102.06, Fulton County, Georgia",219837,41791
1500000US131210102081,131210102081,"Block Group 1, Census Tract 102.08, Fulton County, Georgia",77107,13744
1500000US131210102082,131210102082,"Block Group 2, Census Tract 102.08, Fulton County, Georgia",36830,16250
1500000US131210102083,131210102083,"Block Group 3, Census Tract 102.08, Fulton County, Georgia",46722,12900
1500000US131210102091,131210102091,"Block Group 1, Census Tract 102.09, Fulton County, Georgia",51325,8864
1500000US131210102092,131210102092,"Block Group 2, Census Tract 102.09, Fulton County, Georgia",87171,42254
1500000US131210102093,131210102093,"Block Group 3, Census Tract 102.09, Fulton County, Georgia",41851,10220
1500000US131210102101,131210102101,"Block Group 1, Census Tract 102.10, Fulton County, Georgia",51462,4549
1500000US131210102102,131210102102,"Block Group 2, Census Tract 102.10, Fulton County, Georgia",73167,30191
1500000US131210102103,131210102103,"Block Group 3, Census Tract 102.10, Fulton County, Georgia",67730,28840
1500000US131210102111,131210102111,"Block Group 1, Census Tract 102.11, Fulton County, Georgia",188214,67922
1500000US131210102112,131210102112,"Block Group 2, Census Tract 102.11, Fulton County, Georgia",108333,48360
1500000US131210102121,131210102121,"Block Group 1, Census Tract 102.12, Fulton County, Georgia",32008,11698
1500000US131210102122,131210102122,"Block Group 2, Census Tract 102.12, Fulton County, Georgia",240658,74452
1500000US131210102123,131210102123,"Block Group 3, Census Tract 102.12, Fulton County, Georgia",63185,9625
1500000US131210103011,131210103011,"Block Group 1, Census Tract 103.01, Fulton County, Georgia",61392,15455
1500000US131210103012,131210103012,"Block Group 2, Census Tract 103.01, Fulton County, Georgia",60859,5553
1500000US131210103031,131210103031,"Block Group 1, Census Tract 103.03, Fulton County, Georgia",50057,10243
1500000US131210103032,131210103032,"Block Group 2, Census Tract 103.03, Fulton County, Georgia",67721,24462
1500000US131210103041,131210103041,"Block Group 1, Census Tract 103.04, Fulton County, Georgia",110368,42335
1500000US131210103042,131210103042,"Block Group 2, Census Tract 103.04, Fulton County, Georgia",77463,12833
1500000US131210104001,131210104001,"Block Group 1, Census Tract 104, Fulton County, Georgia",59583,5698
1500000US131210104002,131210104002,"Block Group 2, Census Tract 104, Fulton County, Georgia",60759,17194
1500000US131210104003,131210104003,"Block Group 3, Census Tract 104, Fulton County, Georgia",44097,8643
1500000US131210104004,131210104004,"Block Group 4, Census Tract 104, Fulton County, Georgia",49295,15461
1500000US131210105071,131210105071,"Block Group 1, Census Tract 105.07, Fulton County, Georgia",38032,10467
1500000US131210105072,131210105072,"Block Group 2, Census Tract 105.07, Fulton County, Georgia",31875,6964
1500000US131210105073,131210105073,"Block Group 3, Census Tract 105.07, Fulton County, Georgia",27143,7477
1500000US131210105074,131210105074,"Block Group 4, Census Tract 105.07, Fulton County, Georgia",32466,13920
1500000US131210105081,131210105081,"Block Group 1, Census Tract 105.08, Fulton County, Georgia",46306,10384
1500000US131210105101,131210105101,"Block Group 1, Census Tract 105.10, Fulton County, Georgia",32455,13374
1500000US131210105102,131210105102,"Block Group 2, Census Tract 105.10, Fulton County, Georgia",33095,21220
1500000US131210105103,131210105103,"Block Group 3, Census Tract 105.10, Fulton County, Georgia",35718,6451
1500000US131210105104,131210105104,"Block Group 4, Census Tract 105.10, Fulton County, Georgia",46588,6316
1500000US131210105111,131210105111,"Block Group 1, Census Tract 105.11, Fulton County, Georgia",41395,6462
1500000US131210105112,131210105112,"Block Group 2, Census Tract 105.11, Fulton County, Georgia",64089,7427
1500000US131210105113,131210105113,"Block Group 3, Census Tract 105.11, Fulton County, Georgia",57206,13456
1500000US131210105121,131210105121,"Block Group 1, Census Tract 105.12, Fulton County, Georgia",36096,4563
1500000US131210105122,131210105122,"Block Group 2, Census Tract 105.12, Fulton County, Georgia",25500,8351
1500000US131210105123,131210105123,"Block Group 3, Census Tract 105.12, Fulton County, Georgia",24560,10682
1500000US131210105131,131210105131,"Block Group 1, Census Tract 105.13, Fulton County, Georgia",55156,9076
1500000US131210105132,131210105132,"Block Group 2, Census Tract 105.13, Fulton County, Georgia",35585,4589
1500000US131210105133,131210105133,"Block Group 3, Census Tract 105.13, Fulton County, Georgia",41880,9882
1500000US131210105141,131210105141,"Block Group 1, Census Tract 105.14, Fulton County, Georgia",60255,8280
1500000US131210105142,131210105142,"Block Group 2, Census Tract 105.14, Fulton County, Georgia",65987,4897
1500000US131210105143,131210105143,"Block Group 3, Census Tract 105.14, Fulton County, Georgia",31284,12231
1500000US131210105151,131210105151,"Block Group 1, Census Tract 105.15, Fulton County, Georgia",40589,13607
1500000US131210105161,131210105161,"Block Group 1, Census Tract 105.16, Fulton County, Georgia",45625,20188
1500000US131210105162,131210105162,"Block Group 2, Census Tract 105.16, Fulton County, Georgia",51453,3506
1500000US131210105163,131210105163,"Block Group 3, Census Tract 105.16, Fulton County, Georgia",29266,25541
1500000US131210106011,131210106011,"Block Group 1, Census Tract 106.01, Fulton County, Georgia",40114,22092
1500000US131210106012,131210106012,"Block Group 2, Census Tract 106.01, Fulton County, Georgia",19643,15631
1500000US131210106032,131210106032,"Block Group 2, Census Tract 106.03, Fulton County, Georgia",26674,3922
1500000US131210106033,131210106033,"Block Group 3, Census Tract 106.03, Fulton County, Georgia",17000,15634
1500000US131210106041,131210106041,"Block Group 1, Census Tract 106.04, Fulton County, Georgia",25208,11159
1500000US131210106042,131210106042,"Block Group 2, Census Tract 106.04, Fulton County, Georgia",30000,9032
1500000US131210106043,131210106043,"Block Group 3, Census Tract 106.04, Fulton County, Georgia",35426,8980
1500000US131210108001,131210108001,"Block Group 1, Census Tract 108, Fulton County, Georgia",16536,8079
1500000US131210108002,131210108002,"Block Group 2, Census Tract 108, Fulton County, Georgia",63750,20915
1500000US131210108003,131210108003,"Block Group 3, Census Tract 108, Fulton County, Georgia",65339,22769
1500000US131210108004,131210108004,"Block Group 4, Census Tract 108, Fulton County, Georgia",39241,7972
1500000US131210108006,131210108006,"Block Group 6, Census Tract 108, Fulton County, Georgia",26172,16845
1500000US131210110001,131210110001,"Block Group 1, Census Tract 110, Fulton County, Georgia",25333,5207
1500000US131210110002,131210110002,"Block Group 2, Census Tract 110, Fulton County, Georgia",8814,2015
1500000US131210110003,131210110003,"Block Group 3, Census Tract 110, Fulton County, Georgia",24531,8566
1500000US131210110004,131210110004,"Block Group 4, Census Tract 110, Fulton County, Georgia",50938,34728
1500000US131210111001,131210111001,"Block Group 1, Census Tract 111, Fulton County, Georgia",34821,28562
1500000US131210111002,131210111002,"Block Group 2, Census Tract 111, Fulton County, Georgia",48472,13732
1500000US131210111003,131210111003,"Block Group 3, Census Tract 111, Fulton County, Georgia",48634,7064
1500000US131210112011,131210112011,"Block Group 1, Census Tract 112.01, Fulton County, Georgia",31288,7917
1500000US131210112012,131210112012,"Block Group 2, Census Tract 112.01, Fulton County, Georgia",27151,13574
1500000US131210112013,131210112013,"Block Group 3, Census Tract 112.01, Fulton County, Georgia",37949,5924
1500000US131210112021,131210112021,"Block Group 1, Census Tract 112.02, Fulton County, Georgia",42071,2586
1500000US131210112022,131210112022,"Block Group 2, Census Tract 112.02, Fulton County, Georgia",36172,29934
1500000US131210112023,131210112023,"Block Group 3, Census Tract 112.02, Fulton County, Georgia",40956,15944
1500000US131210112024,131210112024,"Block Group 4, Census Tract 112.02, Fulton County, Georgia",35000,16318
1500000US131210112025,131210112025,"Block Group 5, Census Tract 112.02, Fulton County, Georgia",25000,11351
1500000US131210112026,131210112026,"Block Group 6, Census Tract 112.02, Fulton County, Georgia",30781,27978
1500000US131210113011,131210113011,"Block Group 1, Census Tract 113.01, Fulton County, Georgia",37059,32425
1500000US131210113012,131210113012,"Block Group 2, Census Tract 113.01, Fulton County, Georgia",34233,17938
1500000US131210113013,131210113013,"Block Group 3, Census Tract 113.01, Fulton County, Georgia",56417,26927
1500000US131210113014,131210113014,"Block Group 4, Census Tract 113.01, Fulton County, Georgia",43929,29848
1500000US131210113015,131210113015,"Block Group 5, Census Tract 113.01, Fulton County, Georgia",46667,15518
1500000US131210113016,131210113016,"Block Group 6, Census Tract 113.01, Fulton County, Georgia",40300,20290
1500000US131210113031,131210113031,"Block Group 1, Census Tract 113.03, Fulton County, Georgia",60059,14196
1500000US131210113032,131210113032,"Block Group 2, Census Tract 113.03, Fulton County, Georgia",39448,15995
1500000US131210113033,131210113033,"Block Group 3, Census Tract 113.03, Fulton County, Georgia",43368,15282
1500000US131210113034,131210113034,"Block Group 4, Census Tract 113.03, Fulton County, Georgia",25321,11985
1500000US131210113035,131210113035,"Block Group 5, Census Tract 113.03, Fulton County, Georgia",25769,17582
1500000US131210113051,131210113051,"Block Group 1, Census Tract 113.05, Fulton County, Georgia",25451,8071
1500000US131210113052,131210113052,"Block Group 2, Census Tract 113.05, Fulton County, Georgia",27349,6545
1500000US131210113053,131210113053,"Block Group 3, Census Tract 113.05, Fulton County, Georgia",20625,8405
1500000US131210113061,131210113061,"Block Group 1, Census Tract 113.06, Fulton County, Georgia",25658,8896
1500000US131210113062,131210113062,"Block Group 2, Census Tract 113.06, Fulton County, Georgia",59426,11561
1500000US131210114051,131210114051,"Block Group 1, Census Tract 114.05, Fulton County, Georgia",58917,33646
1500000US131210114052,131210114052,"Block Group 2, Census Tract 114.05, Fulton County, Georgia",74792,56413
1500000US131210114053,131210114053,"Block Group 3, Census Tract 114.05, Fulton County, Georgia",60372,29903
1500000US131210114054,131210114054,"Block Group 4, Census Tract 114.05, Fulton County, Georgia",53042,10505
1500000US131210114101,131210114101,"Block Group 1, Census Tract 114.10, Fulton County, Georgia",101250,45772
1500000US131210114102,131210114102,"Block Group 2, Census Tract 114.10, Fulton County, Georgia",100978,21114
1500000US131210114103,131210114103,"Block Group 3, Census Tract 114.10, Fulton County, Georgia",115536,18775
1500000US131210114111,131210114111,"Block Group 1, Census Tract 114.11, Fulton County, Georgia",66394,17071
1500000US131210114112,131210114112,"Block Group 2, Census Tract 114.11, Fulton County, Georgia",72411,29818
1500000US131210114113,131210114113,"Block Group 3, Census Tract 114.11, Fulton County, Georgia",95526,53534
1500000US131210114114,131210114114,"Block Group 4, Census Tract 114.11, Fulton County, Georgia",84688,26695
1500000US131210114115,131210114115,"Block Group 5, Census Tract 114.11, Fulton County, Georgia",116607,26693
1500000US131210114121,131210114121,"Block Group 1, Census Tract 114.12, Fulton County, Georgia",84688,31894
1500000US131210114122,131210114122,"Block Group 2, Census Tract 114.12, Fulton County, Georgia",57902,13141
1500000US131210114123,131210114123,"Block Group 3, Census Tract 114.12, Fulton County, Georgia",81995,20107
1500000US131210114141,131210114141,"Block Group 1, Census Tract 114.14, Fulton County, Georgia",47996,10962
1500000US131210114142,131210114142,"Block Group 2, Census Tract 114.14, Fulton County, Georgia",151979,57447
1500000US131210114143,131210114143,"Block Group 3, Census Tract 114.14, Fulton County, Georgia",154643,25759
1500000US131210114144,131210114144,"Block Group 4, Census Tract 114.14, Fulton County, Georgia",48259,20545
1500000US131210114161,131210114161,"Block Group 1, Census Tract 114.16, Fulton County, Georgia",107333,20529
1500000US131210114162,131210114162,"Block Group 2, Census Tract 114.16, Fulton County, Georgia",85508,20054
1500000US131210114163,131210114163,"Block Group 3, Census Tract 114.16, Fulton County, Georgia",110859,32770
1500000US131210114171,131210114171,"Block Group 1, Census Tract 114.17, Fulton County, Georgia",113036,43629
1500000US131210114172,131210114172,"Block Group 2, Census Tract 114.17, Fulton County, Georgia",91763,21249
1500000US131210114173,131210114173,"Block Group 3, Census Tract 114.17, Fulton County, Georgia",78472,22613
1500000US131210114174,131210114174,"Block Group 4, Census Tract 114.17, Fulton County, Georgia",106875,44252
1500000US131210114181,131210114181,"Block Group 1, Census Tract 114.18, Fulton County, Georgia",140341,29757
1500000US131210114182,131210114182,"Block Group 2, Census Tract 114.18, Fulton County, Georgia",111149,20805
1500000US131210114183,131210114183,"Block Group 3, Census Tract 114.18, Fulton County, Georgia",149821,6624
1500000US131210114184,131210114184,"Block Group 4, Census Tract 114.18, Fulton County, Georgia",94222,21716
1500000US131210114191,131210114191,"Block Group 1, Census Tract 114.19, Fulton County, Georgia",150344,85293
1500000US131210114192,131210114192,"Block Group 2, Census Tract 114.19, Fulton County, Georgia",81316,44138
1500000US131210114193,131210114193,"Block Group 3, Census Tract 114.19, Fulton County, Georgia",93155,30267
1500000US131210114201,131210114201,"Block Group 1, Census Tract 114.20, Fulton County, Georgia",37716,14602
1500000US131210114202,131210114202,"Block Group 2, Census Tract 114.20, Fulton County, Georgia",30552,15399
1500000US131210114203,131210114203,"Block Group 3, Census Tract 114.20, Fulton County, Georgia",41875,6443
1500000US131210114211,131210114211,"Block Group 1, Census Tract 114.21, Fulton County, Georgia",51635,6489
1500000US131210114212,131210114212,"Block Group 2, Census Tract 114.21, Fulton County, Georgia",35915,8138
1500000US131210114221,131210114221,"Block Group 1, Census Tract 114.22, Fulton County, Georgia",54125,23312
1500000US131210114222,131210114222,"Block Group 2, Census Tract 114.22, Fulton County, Georgia",103472,39274
1500000US131210114231,131210114231,"Block Group 1, Census Tract 114.23, Fulton County, Georgia",95156,34767
1500000US131210114232,131210114232,"Block Group 2, Census Tract 114.23, Fulton County, Georgia",154750,46194
1500000US131210114233,131210114233,"Block Group 3, Census Tract 114.23, Fulton County, Georgia",100962,16539
1500000US131210114234,131210114234,"Block Group 4, Census Tract 114.23, Fulton County, Georgia",134868,25241
1500000US131210114241,131210114241,"Block Group 1, Census Tract 114.24, Fulton County, Georgia",121250,24013
1500000US131210114242,131210114242,"Block Group 2, Census Tract 114.24, Fulton County, Georgia",85372,16849
1500000US131210114251,131210114251,"Block Group 1, Census Tract 114.25, Fulton County, Georgia",198214,50750
1500000US131210114252,131210114252,"Block Group 2, Census Tract 114.25, Fulton County, Georgia",159702,31120
1500000US131210114253,131210114253,"Block Group 3, Census Tract 114.25, Fulton County, Georgia",195556,86748
