GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,,,,,,,,,,,,,,,,,,
Id,Id2,Geography,Estimate, Total:,Margin of Error, Total:,Estimate, Total: - White alone,Margin of Error, Total: - White alone,Estimate, Total: - Black or African American alone,Margin of Error, Total: - Black or African American alone,Estimate, Total: - American Indian and Alaska Native alone,Margin of Error, Total: - American Indian and Alaska Native alone,Estimate, Total: - Asian alone,Margin of Error, Total: - Asian alone,Estimate, Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error, Total: - Native Hawaiian and Other Pacific Islander alone,Estimate, Total: - Some other race alone,Margin of Error, Total: - Some other race alone,Estimate, Total: - Two or more races:,Margin of Error, Total: - Two or more races:,Estimate, Total: - Two or more races: - Two races including Some other race,Margin of Error, Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US130890231013,130890231013,"Block Group 3, Census Tract 231.01, DeKalb County, Georgia",833,308,186,99,638,324,0,13,0,13,0,13,0,13,9,17,0,13,9,17,,,,,,,,,,,,,,,,,,
1500000US130890231014,130890231014,"Block Group 4, Census Tract 231.01, DeKalb County, Georgia",1455,372,126,65,1251,346,0,13,9,14,0,13,50,76,19,31,0,13,19,31,,,,,,,,,,,,,,,,,,
1500000US130890231021,130890231021,"Block Group 1, Census Tract 231.02, DeKalb County, Georgia",1449,217,867,140,534,192,0,13,48,42,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890231022,130890231022,"Block Group 2, Census Tract 231.02, DeKalb County, Georgia",1781,315,204,68,1497,312,0,13,24,28,0,13,17,29,39,44,0,13,39,44,,,,,,,,,,,,,,,,,,
1500000US130890231071,130890231071,"Block Group 1, Census Tract 231.07, DeKalb County, Georgia",1788,418,520,197,1073,359,9,15,11,17,0,13,36,47,139,78,15,24,124,78,,,,,,,,,,,,,,,,,,
1500000US130890231072,130890231072,"Block Group 2, Census Tract 231.07, DeKalb County, Georgia",1320,451,193,188,1127,451,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890231073,130890231073,"Block Group 3, Census Tract 231.07, DeKalb County, Georgia",1401,323,216,118,1076,302,0,13,0,13,0,13,10,16,99,160,0,13,99,160,,,,,,,,,,,,,,,,,,
1500000US130890231081,130890231081,"Block Group 1, Census Tract 231.08, DeKalb County, Georgia",1648,428,88,69,1527,428,0,13,0,13,0,13,26,46,7,13,0,13,7,13,,,,,,,,,,,,,,,,,,
1500000US130890231082,130890231082,"Block Group 2, Census Tract 231.08, DeKalb County, Georgia",1238,300,54,58,1169,304,0,13,0,13,0,13,6,9,9,15,0,13,9,15,,,,,,,,,,,,,,,,,,
1500000US130890231083,130890231083,"Block Group 3, Census Tract 231.08, DeKalb County, Georgia",1854,442,138,142,1653,427,0,13,0,13,0,13,13,21,50,39,0,13,50,39,,,,,,,,,,,,,,,,,,
1500000US130890231111,130890231111,"Block Group 1, Census Tract 231.11, DeKalb County, Georgia",2054,239,163,73,1797,245,0,13,13,16,0,13,0,13,81,80,63,76,18,27,,,,,,,,,,,,,,,,,,
1500000US130890231121,130890231121,"Block Group 1, Census Tract 231.12, DeKalb County, Georgia",1390,280,55,38,1281,276,0,13,0,13,0,13,0,13,54,46,0,13,54,46,,,,,,,,,,,,,,,,,,
1500000US130890231122,130890231122,"Block Group 2, Census Tract 231.12, DeKalb County, Georgia",2334,406,141,149,1949,411,0,13,0,13,0,13,119,139,125,114,0,13,125,114,,,,,,,,,,,,,,,,,,
1500000US130890231123,130890231123,"Block Group 3, Census Tract 231.12, DeKalb County, Georgia",541,209,94,123,440,189,0,13,0,13,0,13,0,13,7,11,0,13,7,11,,,,,,,,,,,,,,,,,,
1500000US130890231131,130890231131,"Block Group 1, Census Tract 231.13, DeKalb County, Georgia",2059,379,523,117,1395,375,0,13,44,47,0,13,0,13,97,81,0,13,97,81,,,,,,,,,,,,,,,,,,
1500000US130890231132,130890231132,"Block Group 2, Census Tract 231.13, DeKalb County, Georgia",1338,290,494,182,795,262,0,13,39,39,0,13,0,13,10,16,0,13,10,16,,,,,,,,,,,,,,,,,,
1500000US130890231141,130890231141,"Block Group 1, Census Tract 231.14, DeKalb County, Georgia",1094,242,121,54,829,257,5,12,113,94,0,13,19,30,7,17,0,13,7,17,,,,,,,,,,,,,,,,,,
1500000US130890231142,130890231142,"Block Group 2, Census Tract 231.14, DeKalb County, Georgia",1346,265,286,112,947,224,0,13,9,14,0,13,55,58,49,53,0,13,49,53,,,,,,,,,,,,,,,,,,
1500000US130890231151,130890231151,"Block Group 1, Census Tract 231.15, DeKalb County, Georgia",3083,504,228,135,2625,470,13,17,5,10,0,13,141,73,71,31,5,8,66,30,,,,,,,,,,,,,,,,,,
1500000US130890232041,130890232041,"Block Group 1, Census Tract 232.04, DeKalb County, Georgia",2661,632,166,108,2280,631,0,13,81,121,0,13,134,153,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890232042,130890232042,"Block Group 2, Census Tract 232.04, DeKalb County, Georgia",2575,829,174,119,2332,830,0,13,56,62,0,13,13,22,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890232043,130890232043,"Block Group 3, Census Tract 232.04, DeKalb County, Georgia",1934,629,630,264,1226,607,1,3,61,105,0,13,0,13,16,26,0,13,16,26,,,,,,,,,,,,,,,,,,
1500000US130890232061,130890232061,"Block Group 1, Census Tract 232.06, DeKalb County, Georgia",2967,628,295,211,2500,624,0,13,85,82,0,13,40,64,47,74,0,13,47,74,,,,,,,,,,,,,,,,,,
1500000US130890232062,130890232062,"Block Group 2, Census Tract 232.06, DeKalb County, Georgia",3187,866,243,184,2944,894,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890232063,130890232063,"Block Group 3, Census Tract 232.06, DeKalb County, Georgia",1510,505,229,254,1203,453,0,13,0,13,0,13,1,2,77,93,29,46,48,82,,,,,,,,,,,,,,,,,,
1500000US130890232081,130890232081,"Block Group 1, Census Tract 232.08, DeKalb County, Georgia",2566,698,154,103,2296,687,0,13,68,131,0,13,0,13,48,49,22,36,26,32,,,,,,,,,,,,,,,,,,
1500000US130890232082,130890232082,"Block Group 2, Census Tract 232.08, DeKalb County, Georgia",1318,445,305,171,713,409,0,13,115,130,0,13,86,136,99,116,0,13,99,116,,,,,,,,,,,,,,,,,,
1500000US130890232083,130890232083,"Block Group 3, Census Tract 232.08, DeKalb County, Georgia",3174,725,196,206,2978,734,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890232091,130890232091,"Block Group 1, Census Tract 232.09, DeKalb County, Georgia",1490,527,273,341,1090,430,0,13,85,97,0,13,41,64,1,2,0,13,1,2,,,,,,,,,,,,,,,,,,
1500000US130890232092,130890232092,"Block Group 2, Census Tract 232.09, DeKalb County, Georgia",2533,590,109,74,2375,592,0,13,0,13,0,13,0,13,49,48,0,13,49,48,,,,,,,,,,,,,,,,,,
1500000US130890232093,130890232093,"Block Group 3, Census Tract 232.09, DeKalb County, Georgia",1607,397,90,75,1456,402,0,13,61,89,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890232101,130890232101,"Block Group 1, Census Tract 232.10, DeKalb County, Georgia",1274,446,169,133,1075,430,0,13,4,8,0,13,0,13,26,44,0,13,26,44,,,,,,,,,,,,,,,,,,
1500000US130890232102,130890232102,"Block Group 2, Census Tract 232.10, DeKalb County, Georgia",753,471,26,43,678,479,0,13,0,13,0,13,0,13,49,77,0,13,49,77,,,,,,,,,,,,,,,,,,
1500000US130890232103,130890232103,"Block Group 3, Census Tract 232.10, DeKalb County, Georgia",1792,647,56,57,1700,665,0,13,0,13,0,13,0,13,36,56,0,13,36,56,,,,,,,,,,,,,,,,,,
1500000US130890232104,130890232104,"Block Group 4, Census Tract 232.10, DeKalb County, Georgia",653,352,0,13,511,266,0,13,142,231,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890232105,130890232105,"Block Group 5, Census Tract 232.10, DeKalb County, Georgia",2042,517,33,40,1957,525,0,13,0,13,0,13,0,13,52,64,12,19,40,62,,,,,,,,,,,,,,,,,,
1500000US130890232111,130890232111,"Block Group 1, Census Tract 232.11, DeKalb County, Georgia",1489,338,45,46,1357,351,64,92,5,8,0,13,18,29,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890232112,130890232112,"Block Group 2, Census Tract 232.11, DeKalb County, Georgia",1528,287,0,13,1480,286,0,13,30,35,0,13,11,18,7,10,0,13,7,10,,,,,,,,,,,,,,,,,,
1500000US130890232121,130890232121,"Block Group 1, Census Tract 232.12, DeKalb County, Georgia",1514,375,81,69,1386,392,0,13,18,20,0,13,17,26,12,18,0,13,12,18,,,,,,,,,,,,,,,,,,
1500000US130890232122,130890232122,"Block Group 2, Census Tract 232.12, DeKalb County, Georgia",2100,314,93,87,1921,331,0,13,18,27,0,13,12,18,56,52,21,31,35,41,,,,,,,,,,,,,,,,,,
1500000US130890232131,130890232131,"Block Group 1, Census Tract 232.13, DeKalb County, Georgia",1247,541,1,7,1246,541,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890232132,130890232132,"Block Group 2, Census Tract 232.13, DeKalb County, Georgia",1514,582,3,6,1234,498,0,13,277,245,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890232133,130890232133,"Block Group 3, Census Tract 232.13, DeKalb County, Georgia",3222,712,103,92,2927,687,3,8,0,13,0,13,72,106,117,108,5,18,112,107,,,,,,,,,,,,,,,,,,
1500000US130890232141,130890232141,"Block Group 1, Census Tract 232.14, DeKalb County, Georgia",3199,494,82,82,3069,477,0,13,0,13,0,13,0,13,48,64,0,13,48,64,,,,,,,,,,,,,,,,,,
1500000US130890232142,130890232142,"Block Group 2, Census Tract 232.14, DeKalb County, Georgia",2887,676,20,24,2857,672,0,13,0,13,0,13,10,37,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890233031,130890233031,"Block Group 1, Census Tract 233.03, DeKalb County, Georgia",3480,652,122,133,2309,433,0,13,481,325,0,13,565,477,3,6,3,6,0,13,,,,,,,,,,,,,,,,,,
1500000US130890233032,130890233032,"Block Group 2, Census Tract 233.03, DeKalb County, Georgia",809,266,152,125,617,211,0,13,0,13,0,13,37,47,3,5,3,5,0,13,,,,,,,,,,,,,,,,,,
1500000US130890233033,130890233033,"Block Group 3, Census Tract 233.03, DeKalb County, Georgia",960,346,78,63,596,180,0,13,0,13,0,13,265,292,21,34,0,13,21,34,,,,,,,,,,,,,,,,,,
1500000US130890233034,130890233034,"Block Group 4, Census Tract 233.03, DeKalb County, Georgia",1566,372,97,69,1412,370,0,13,0,13,0,13,26,40,31,25,19,22,12,13,,,,,,,,,,,,,,,,,,
1500000US130890233061,130890233061,"Block Group 1, Census Tract 233.06, DeKalb County, Georgia",2635,794,115,197,2385,692,0,13,0,13,0,13,135,223,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890233062,130890233062,"Block Group 2, Census Tract 233.06, DeKalb County, Georgia",2012,699,4,4,1930,672,0,13,0,13,0,13,0,13,78,119,0,13,78,119,,,,,,,,,,,,,,,,,,
1500000US130890233063,130890233063,"Block Group 3, Census Tract 233.06, DeKalb County, Georgia",2323,621,6,8,2301,619,0,13,16,25,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890233091,130890233091,"Block Group 1, Census Tract 233.09, DeKalb County, Georgia",1216,364,19,26,1159,373,0,13,0,13,0,13,0,13,38,61,0,13,38,61,,,,,,,,,,,,,,,,,,
1500000US130890233092,130890233092,"Block Group 2, Census Tract 233.09, DeKalb County, Georgia",1896,563,20,24,1723,551,0,13,15,24,0,13,0,13,138,164,104,157,34,55,,,,,,,,,,,,,,,,,,
1500000US130890233093,130890233093,"Block Group 3, Census Tract 233.09, DeKalb County, Georgia",4417,836,87,97,4032,819,0,13,0,13,0,13,165,157,133,120,0,13,133,120,,,,,,,,,,,,,,,,,,
1500000US130890233094,130890233094,"Block Group 4, Census Tract 233.09, DeKalb County, Georgia",1914,564,54,84,1682,548,0,13,126,208,0,13,52,86,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890233101,130890233101,"Block Group 1, Census Tract 233.10, DeKalb County, Georgia",2321,699,32,25,2248,687,0,13,0,13,0,13,17,27,24,40,0,13,24,40,,,,,,,,,,,,,,,,,,
1500000US130890233102,130890233102,"Block Group 2, Census Tract 233.10, DeKalb County, Georgia",3920,836,0,13,3888,834,0,13,32,51,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890233103,130890233103,"Block Group 3, Census Tract 233.10, DeKalb County, Georgia",1958,641,70,60,1844,604,11,19,5,12,0,13,0,13,28,48,0,13,28,48,,,,,,,,,,,,,,,,,,
1500000US130890233104,130890233104,"Block Group 4, Census Tract 233.10, DeKalb County, Georgia",1339,407,85,134,1168,408,0,13,77,96,0,13,0,13,9,14,9,14,0,13,,,,,,,,,,,,,,,,,,
1500000US130890233111,130890233111,"Block Group 1, Census Tract 233.11, DeKalb County, Georgia",3090,479,138,74,2906,522,0,13,0,13,0,13,18,29,28,38,0,13,28,38,,,,,,,,,,,,,,,,,,
1500000US130890233112,130890233112,"Block Group 2, Census Tract 233.11, DeKalb County, Georgia",1909,539,81,118,1799,521,20,36,0,13,0,13,0,13,9,14,0,13,9,14,,,,,,,,,,,,,,,,,,
1500000US130890233121,130890233121,"Block Group 1, Census Tract 233.12, DeKalb County, Georgia",3898,697,293,221,3518,759,0,13,29,34,0,13,3,5,55,66,1,2,54,66,,,,,,,,,,,,,,,,,,
1500000US130890233122,130890233122,"Block Group 2, Census Tract 233.12, DeKalb County, Georgia",2905,813,134,111,2716,803,0,13,0,13,0,13,0,13,55,53,0,13,55,53,,,,,,,,,,,,,,,,,,
1500000US130890233123,130890233123,"Block Group 3, Census Tract 233.12, DeKalb County, Georgia",2399,806,250,237,2087,775,0,13,0,13,0,13,33,53,29,46,0,13,29,46,,,,,,,,,,,,,,,,,,
1500000US130890233131,130890233131,"Block Group 1, Census Tract 233.13, DeKalb County, Georgia",1926,347,54,83,1790,371,0,13,30,50,0,13,42,54,10,18,0,13,10,18,,,,,,,,,,,,,,,,,,
1500000US130890233132,130890233132,"Block Group 2, Census Tract 233.13, DeKalb County, Georgia",3006,503,103,152,2665,437,0,13,0,13,0,13,116,134,122,113,0,13,122,113,,,,,,,,,,,,,,,,,,
1500000US130890233141,130890233141,"Block Group 1, Census Tract 233.14, DeKalb County, Georgia",1639,456,24,43,1615,453,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890233142,130890233142,"Block Group 2, Census Tract 233.14, DeKalb County, Georgia",2022,441,62,45,1868,413,0,13,60,107,0,13,0,13,32,52,0,13,32,52,,,,,,,,,,,,,,,,,,
1500000US130890233143,130890233143,"Block Group 3, Census Tract 233.14, DeKalb County, Georgia",1433,400,85,95,1347,417,0,13,0,13,0,13,0,13,1,2,0,13,1,2,,,,,,,,,,,,,,,,,,
1500000US130890233151,130890233151,"Block Group 1, Census Tract 233.15, DeKalb County, Georgia",3211,478,66,41,3054,454,12,18,3,35,0,13,0,13,76,97,0,13,76,97,,,,,,,,,,,,,,,,,,
1500000US130890233152,130890233152,"Block Group 2, Census Tract 233.15, DeKalb County, Georgia",1543,518,204,106,1298,511,0,13,0,13,0,13,0,13,41,42,0,13,41,42,,,,,,,,,,,,,,,,,,
1500000US130890233161,130890233161,"Block Group 1, Census Tract 233.16, DeKalb County, Georgia",2913,553,155,136,2440,515,0,13,0,13,0,13,260,404,58,71,0,13,58,71,,,,,,,,,,,,,,,,,,
1500000US130890233162,130890233162,"Block Group 2, Census Tract 233.16, DeKalb County, Georgia",3487,908,99,141,3310,916,0,13,0,13,0,13,29,47,49,82,0,13,49,82,,,,,,,,,,,,,,,,,,
1500000US130890233163,130890233163,"Block Group 3, Census Tract 233.16, DeKalb County, Georgia",1652,602,15,24,1637,604,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890234101,130890234101,"Block Group 1, Census Tract 234.10, DeKalb County, Georgia",1417,304,19,30,1373,291,0,13,0,13,0,13,0,13,25,35,0,13,25,35,,,,,,,,,,,,,,,,,,
1500000US130890234102,130890234102,"Block Group 2, Census Tract 234.10, DeKalb County, Georgia",1715,325,31,39,1684,324,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890234111,130890234111,"Block Group 1, Census Tract 234.11, DeKalb County, Georgia",1921,452,61,54,1842,458,0,13,0,13,0,13,11,16,7,10,0,13,7,10,,,,,,,,,,,,,,,,,,
1500000US130890234112,130890234112,"Block Group 2, Census Tract 234.11, DeKalb County, Georgia",2031,327,139,95,1877,336,0,13,0,13,0,13,0,13,15,23,0,13,15,23,,,,,,,,,,,,,,,,,,
1500000US130890234121,130890234121,"Block Group 1, Census Tract 234.12, DeKalb County, Georgia",2020,690,207,251,1695,598,0,13,0,13,0,13,0,13,118,177,0,13,118,177,,,,,,,,,,,,,,,,,,
1500000US130890234122,130890234122,"Block Group 2, Census Tract 234.12, DeKalb County, Georgia",1810,579,42,48,1753,592,0,13,15,26,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890234123,130890234123,"Block Group 3, Census Tract 234.12, DeKalb County, Georgia",2661,864,28,28,2574,855,0,13,33,49,0,13,0,13,26,31,0,13,26,31,,,,,,,,,,,,,,,,,,
1500000US130890234131,130890234131,"Block Group 1, Census Tract 234.13, DeKalb County, Georgia",1703,473,74,56,1578,460,0,13,0,13,0,13,0,13,51,63,0,13,51,63,,,,,,,,,,,,,,,,,,
1500000US130890234132,130890234132,"Block Group 2, Census Tract 234.13, DeKalb County, Georgia",1707,257,158,92,1539,265,0,13,0,13,0,13,0,13,10,16,0,13,10,16,,,,,,,,,,,,,,,,,,
1500000US130890234141,130890234141,"Block Group 1, Census Tract 234.14, DeKalb County, Georgia",2144,705,97,82,1675,593,0,13,0,13,0,13,0,13,372,363,122,203,250,313,,,,,,,,,,,,,,,,,,
1500000US130890234142,130890234142,"Block Group 2, Census Tract 234.14, DeKalb County, Georgia",1237,419,5,8,1232,419,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890234143,130890234143,"Block Group 3, Census Tract 234.14, DeKalb County, Georgia",3100,704,23,25,3067,701,0,13,0,13,0,13,0,13,10,16,0,13,10,16,,,,,,,,,,,,,,,,,,
1500000US130890234161,130890234161,"Block Group 1, Census Tract 234.16, DeKalb County, Georgia",1979,652,15,18,1964,650,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890234162,130890234162,"Block Group 2, Census Tract 234.16, DeKalb County, Georgia",2807,645,0,13,2807,645,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890234163,130890234163,"Block Group 3, Census Tract 234.16, DeKalb County, Georgia",1577,470,30,36,1310,388,0,13,0,13,0,13,115,135,122,146,97,146,25,40,,,,,,,,,,,,,,,,,,
1500000US130890234164,130890234164,"Block Group 4, Census Tract 234.16, DeKalb County, Georgia",1561,402,55,55,1506,407,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890234181,130890234181,"Block Group 1, Census Tract 234.18, DeKalb County, Georgia",6278,1680,134,96,6144,1679,0,18,0,18,0,18,0,18,0,18,0,18,0,18,,,,,,,,,,,,,,,,,,
1500000US130890234182,130890234182,"Block Group 2, Census Tract 234.18, DeKalb County, Georgia",3327,1160,194,186,3133,1176,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890234183,130890234183,"Block Group 3, Census Tract 234.18, DeKalb County, Georgia",3750,1551,225,167,3484,1574,41,68,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890234184,130890234184,"Block Group 4, Census Tract 234.18, DeKalb County, Georgia",5968,1780,50,80,5918,1780,0,18,0,18,0,18,0,18,0,18,0,18,0,18,,,,,,,,,,,,,,,,,,
1500000US130890234191,130890234191,"Block Group 1, Census Tract 234.19, DeKalb County, Georgia",6097,1011,99,98,5793,970,11,20,2,4,0,18,0,18,192,221,0,18,192,221,,,,,,,,,,,,,,,,,,
1500000US130890234192,130890234192,"Block Group 2, Census Tract 234.19, DeKalb County, Georgia",1448,465,0,13,1448,465,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890234193,130890234193,"Block Group 3, Census Tract 234.19, DeKalb County, Georgia",1960,682,0,13,1960,682,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890234211,130890234211,"Block Group 1, Census Tract 234.21, DeKalb County, Georgia",3190,732,83,81,2998,756,0,13,0,13,0,13,0,13,109,177,0,13,109,177,,,,,,,,,,,,,,,,,,
1500000US130890234212,130890234212,"Block Group 2, Census Tract 234.21, DeKalb County, Georgia",1167,476,203,306,952,435,0,13,0,13,0,13,12,20,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890234213,130890234213,"Block Group 3, Census Tract 234.21, DeKalb County, Georgia",3572,690,221,239,3096,591,0,13,0,13,0,13,12,27,243,182,0,13,243,182,,,,,,,,,,,,,,,,,,
1500000US130890234221,130890234221,"Block Group 1, Census Tract 234.22, DeKalb County, Georgia",1762,431,46,42,1511,391,0,13,0,13,0,13,8,13,197,198,115,171,82,122,,,,,,,,,,,,,,,,,,
1500000US130890234222,130890234222,"Block Group 2, Census Tract 234.22, DeKalb County, Georgia",3177,488,25,49,3152,489,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890234231,130890234231,"Block Group 1, Census Tract 234.23, DeKalb County, Georgia",2802,552,84,79,2646,568,0,13,0,13,0,13,71,75,1,3,0,13,1,3,,,,,,,,,,,,,,,,,,
1500000US130890234232,130890234232,"Block Group 2, Census Tract 234.23, DeKalb County, Georgia",1368,524,98,119,1251,519,0,13,0,13,0,13,3,6,16,26,0,13,16,26,,,,,,,,,,,,,,,,,,
1500000US130890234233,130890234233,"Block Group 3, Census Tract 234.23, DeKalb County, Georgia",3337,619,80,107,3130,572,0,13,0,13,0,13,0,13,127,195,0,13,127,195,,,,,,,,,,,,,,,,,,
1500000US130890234241,130890234241,"Block Group 1, Census Tract 234.24, DeKalb County, Georgia",4005,619,102,63,3860,610,43,62,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890234242,130890234242,"Block Group 2, Census Tract 234.24, DeKalb County, Georgia",1889,539,138,95,1725,530,0,13,0,13,0,13,0,13,26,43,0,13,26,43,,,,,,,,,,,,,,,,,,
1500000US130890234251,130890234251,"Block Group 1, Census Tract 234.25, DeKalb County, Georgia",2355,525,16,39,2339,529,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890234252,130890234252,"Block Group 2, Census Tract 234.25, DeKalb County, Georgia",3424,754,164,130,3080,736,0,13,0,13,0,13,0,13,180,177,0,13,180,177,,,,,,,,,,,,,,,,,,
1500000US130890234261,130890234261,"Block Group 1, Census Tract 234.26, DeKalb County, Georgia",2614,407,41,52,2529,401,0,13,10,15,0,13,0,13,34,52,0,13,34,52,,,,,,,,,,,,,,,,,,
1500000US130890234262,130890234262,"Block Group 2, Census Tract 234.26, DeKalb County, Georgia",2211,440,12,13,2192,437,0,13,0,13,0,13,0,13,7,12,0,13,7,12,,,,,,,,,,,,,,,,,,
1500000US130890234271,130890234271,"Block Group 1, Census Tract 234.27, DeKalb County, Georgia",2099,311,12,20,2027,321,13,20,0,13,0,13,0,13,47,51,0,13,47,51,,,,,,,,,,,,,,,,,,
1500000US130890234272,130890234272,"Block Group 2, Census Tract 234.27, DeKalb County, Georgia",739,197,79,115,532,194,11,18,83,81,0,13,0,13,34,55,0,13,34,55,,,,,,,,,,,,,,,,,,
1500000US130890234281,130890234281,"Block Group 1, Census Tract 234.28, DeKalb County, Georgia",831,427,0,13,831,427,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890234282,130890234282,"Block Group 2, Census Tract 234.28, DeKalb County, Georgia",2665,652,126,136,2539,671,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890234283,130890234283,"Block Group 3, Census Tract 234.28, DeKalb County, Georgia",4534,789,15,25,4457,778,24,39,0,13,0,13,0,13,38,76,0,13,38,76,,,,,,,,,,,,,,,,,,
1500000US130890234284,130890234284,"Block Group 4, Census Tract 234.28, DeKalb County, Georgia",1688,607,19,20,1668,609,0,13,1,3,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890235011,130890235011,"Block Group 1, Census Tract 235.01, DeKalb County, Georgia",1472,574,122,75,1344,579,0,13,0,13,0,13,0,13,6,10,0,13,6,10,,,,,,,,,,,,,,,,,,
1500000US130890235012,130890235012,"Block Group 2, Census Tract 235.01, DeKalb County, Georgia",1828,347,181,84,1621,315,0,13,0,13,0,13,11,17,15,27,0,13,15,27,,,,,,,,,,,,,,,,,,
1500000US130890235041,130890235041,"Block Group 1, Census Tract 235.04, DeKalb County, Georgia",787,245,17,12,686,189,0,13,0,13,0,13,84,126,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890235042,130890235042,"Block Group 2, Census Tract 235.04, DeKalb County, Georgia",687,172,31,36,656,171,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890235043,130890235043,"Block Group 3, Census Tract 235.04, DeKalb County, Georgia",1555,460,28,32,1450,467,12,18,0,13,0,13,65,80,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US130890235051,130890235051,"Block Group 1, Census Tract 235.05, DeKalb County, Georgia",1283,219,70,46,1121,196,17,28,0,13,0,13,37,66,38,40,14,25,24,33,,,,,,,,,,,,,,,,,,
1500000US130890235052,130890235052,"Block Group 2, Census Tract 235.05, DeKalb County, Georgia",1188,294,39,39,1136,297,0,13,4,6,0,13,0,13,9,15,0,13,9,15,,,,,,,,,,,,,,,,,,
1500000US130890235061,130890235061,"Block Group 1, Census Tract 235.06, DeKalb County, Georgia",2139,544,84,75,1976,523,0,13,0,13,0,13,0,13,79,106,0,13,79,106,,,,,,,,,,,,,,,,,,
1500000US130890235062,130890235062,"Block Group 2, Census Tract 235.06, DeKalb County, Georgia",2033,462,245,85,1717,440,0,13,21,33,0,13,0,13,50,76,0,13,50,76,,,,,,,,,,,,,,,,,,
1500000US130890235063,130890235063,"Block Group 3, Census Tract 235.06, DeKalb County, Georgia",1795,511,66,62,1683,526,0,13,0,13,0,13,0,13,46,51,15,24,31,53,,,,,,,,,,,,,,,,,,
