Id,Id2,Geography,Median
1500000US131210091021,131210091021,"Block Group 1, Census Tract 91.02, Fulton County, Georgia","250,000+"
1500000US131210091022,131210091022,"Block Group 2, Census Tract 91.02, Fulton County, Georgia",103294
1500000US131210091023,131210091023,"Block Group 3, Census Tract 91.02, Fulton County, Georgia",36250
1500000US131210092001,131210092001,"Block Group 1, Census Tract 92, Fulton County, Georgia",64394
1500000US131210092002,131210092002,"Block Group 2, Census Tract 92, Fulton County, Georgia",48500
1500000US131210092003,131210092003,"Block Group 3, Census Tract 92, Fulton County, Georgia",58287
1500000US131210093001,131210093001,"Block Group 1, Census Tract 93, Fulton County, Georgia",101771
1500000US131210093002,131210093002,"Block Group 2, Census Tract 93, Fulton County, Georgia",79950
1500000US131210093003,131210093003,"Block Group 3, Census Tract 93, Fulton County, Georgia",91063
1500000US131210093004,131210093004,"Block Group 4, Census Tract 93, Fulton County, Georgia",129500
1500000US131210094021,131210094021,"Block Group 1, Census Tract 94.02, Fulton County, Georgia",57296
1500000US131210094022,131210094022,"Block Group 2, Census Tract 94.02, Fulton County, Georgia",73125
1500000US131210094031,131210094031,"Block Group 1, Census Tract 94.03, Fulton County, Georgia",32132
1500000US131210094032,131210094032,"Block Group 2, Census Tract 94.03, Fulton County, Georgia",51667
1500000US131210094033,131210094033,"Block Group 3, Census Tract 94.03, Fulton County, Georgia",45871
1500000US131210094041,131210094041,"Block Group 1, Census Tract 94.04, Fulton County, Georgia",64861
1500000US131210094042,131210094042,"Block Group 2, Census Tract 94.04, Fulton County, Georgia",84196
1500000US131210094043,131210094043,"Block Group 3, Census Tract 94.04, Fulton County, Georgia",146838
1500000US131210095011,131210095011,"Block Group 1, Census Tract 95.01, Fulton County, Georgia",134792
1500000US131210095012,131210095012,"Block Group 2, Census Tract 95.01, Fulton County, Georgia",130446
1500000US131210095013,131210095013,"Block Group 3, Census Tract 95.01, Fulton County, Georgia","250,000+"
1500000US131210095021,131210095021,"Block Group 1, Census Tract 95.02, Fulton County, Georgia",102143
1500000US131210095022,131210095022,"Block Group 2, Census Tract 95.02, Fulton County, Georgia",36415
1500000US131210095023,131210095023,"Block Group 3, Census Tract 95.02, Fulton County, Georgia",80636
1500000US131210095024,131210095024,"Block Group 4, Census Tract 95.02, Fulton County, Georgia",47833
1500000US131210096011,131210096011,"Block Group 1, Census Tract 96.01, Fulton County, Georgia",101055
1500000US131210096012,131210096012,"Block Group 2, Census Tract 96.01, Fulton County, Georgia",61667
1500000US131210096021,131210096021,"Block Group 1, Census Tract 96.02, Fulton County, Georgia",80125
1500000US131210096022,131210096022,"Block Group 2, Census Tract 96.02, Fulton County, Georgia",93009
1500000US131210096023,131210096023,"Block Group 3, Census Tract 96.02, Fulton County, Georgia",134866
1500000US131210096031,131210096031,"Block Group 1, Census Tract 96.03, Fulton County, Georgia",55481
1500000US131210096032,131210096032,"Block Group 2, Census Tract 96.03, Fulton County, Georgia",63476
1500000US131210096033,131210096033,"Block Group 3, Census Tract 96.03, Fulton County, Georgia",74694
1500000US131210097001,131210097001,"Block Group 1, Census Tract 97, Fulton County, Georgia",127750
1500000US131210097002,131210097002,"Block Group 2, Census Tract 97, Fulton County, Georgia",208889
1500000US131210097003,131210097003,"Block Group 3, Census Tract 97, Fulton County, Georgia",215777
1500000US131210098011,131210098011,"Block Group 1, Census Tract 98.01, Fulton County, Georgia",58250
1500000US131210098012,131210098012,"Block Group 2, Census Tract 98.01, Fulton County, Georgia",188625
1500000US131210098013,131210098013,"Block Group 3, Census Tract 98.01, Fulton County, Georgia",181607
1500000US131210098021,131210098021,"Block Group 1, Census Tract 98.02, Fulton County, Georgia","250,000+"
1500000US131210098022,131210098022,"Block Group 2, Census Tract 98.02, Fulton County, Georgia",123194
1500000US131210099001,131210099001,"Block Group 1, Census Tract 99, Fulton County, Georgia",57279
1500000US131210099002,131210099002,"Block Group 2, Census Tract 99, Fulton County, Georgia",172083
1500000US131210099003,131210099003,"Block Group 3, Census Tract 99, Fulton County, Georgia","250,000+"
1500000US131210099004,131210099004,"Block Group 4, Census Tract 99, Fulton County, Georgia","250,000+"
1500000US131210100011,131210100011,"Block Group 1, Census Tract 100.01, Fulton County, Georgia",84453
1500000US131210100012,131210100012,"Block Group 2, Census Tract 100.01, Fulton County, Georgia",116058
1500000US131210100013,131210100013,"Block Group 3, Census Tract 100.01, Fulton County, Georgia",160347
1500000US131210100014,131210100014,"Block Group 4, Census Tract 100.01, Fulton County, Georgia",109575
1500000US131210100021,131210100021,"Block Group 1, Census Tract 100.02, Fulton County, Georgia",236932
1500000US131210100022,131210100022,"Block Group 2, Census Tract 100.02, Fulton County, Georgia",202045
1500000US131210100023,131210100023,"Block Group 3, Census Tract 100.02, Fulton County, Georgia",111398
1500000US131210101061,131210101061,"Block Group 1, Census Tract 101.06, Fulton County, Georgia",76776
1500000US131210101062,131210101062,"Block Group 2, Census Tract 101.06, Fulton County, Georgia",39943
1500000US131210101063,131210101063,"Block Group 3, Census Tract 101.06, Fulton County, Georgia",130795
1500000US131210101071,131210101071,"Block Group 1, Census Tract 101.07, Fulton County, Georgia",153500
1500000US131210101072,131210101072,"Block Group 2, Census Tract 101.07, Fulton County, Georgia",148250
1500000US131210101081,131210101081,"Block Group 1, Census Tract 101.08, Fulton County, Georgia",203155
1500000US131210101082,131210101082,"Block Group 2, Census Tract 101.08, Fulton County, Georgia",131094
1500000US131210101101,131210101101,"Block Group 1, Census Tract 101.10, Fulton County, Georgia",81217
1500000US131210101102,131210101102,"Block Group 2, Census Tract 101.10, Fulton County, Georgia",82016
1500000US131210101103,131210101103,"Block Group 3, Census Tract 101.10, Fulton County, Georgia",30156
1500000US131210101132,131210101132,"Block Group 2, Census Tract 101.13, Fulton County, Georgia",36480
1500000US131210101133,131210101133,"Block Group 3, Census Tract 101.13, Fulton County, Georgia",79524
1500000US131210101141,131210101141,"Block Group 1, Census Tract 101.14, Fulton County, Georgia",79275
1500000US131210101142,131210101142,"Block Group 2, Census Tract 101.14, Fulton County, Georgia",54500
1500000US131210101143,131210101143,"Block Group 3, Census Tract 101.14, Fulton County, Georgia",50179
1500000US131210101151,131210101151,"Block Group 1, Census Tract 101.15, Fulton County, Georgia",99357
1500000US131210101171,131210101171,"Block Group 1, Census Tract 101.17, Fulton County, Georgia",39833
1500000US131210101172,131210101172,"Block Group 2, Census Tract 101.17, Fulton County, Georgia",56351
1500000US131210101181,131210101181,"Block Group 1, Census Tract 101.18, Fulton County, Georgia",46835
1500000US131210101182,131210101182,"Block Group 2, Census Tract 101.18, Fulton County, Georgia",36354
1500000US131210101183,131210101183,"Block Group 3, Census Tract 101.18, Fulton County, Georgia",23761
1500000US131210101191,131210101191,"Block Group 1, Census Tract 101.19, Fulton County, Georgia",52692
1500000US131210101192,131210101192,"Block Group 2, Census Tract 101.19, Fulton County, Georgia",27489
1500000US131210101193,131210101193,"Block Group 3, Census Tract 101.19, Fulton County, Georgia",32604
1500000US131210101201,131210101201,"Block Group 1, Census Tract 101.20, Fulton County, Georgia",57685
1500000US131210101211,131210101211,"Block Group 1, Census Tract 101.21, Fulton County, Georgia",68059
1500000US131210101221,131210101221,"Block Group 1, Census Tract 101.22, Fulton County, Georgia",100671
1500000US131210101222,131210101222,"Block Group 2, Census Tract 101.22, Fulton County, Georgia",66845
1500000US131210101223,131210101223,"Block Group 3, Census Tract 101.22, Fulton County, Georgia",70339
1500000US131210101231,131210101231,"Block Group 1, Census Tract 101.23, Fulton County, Georgia",35714
1500000US131210101232,131210101232,"Block Group 2, Census Tract 101.23, Fulton County, Georgia",111141
1500000US131210101233,131210101233,"Block Group 3, Census Tract 101.23, Fulton County, Georgia",61755
1500000US131210102041,131210102041,"Block Group 1, Census Tract 102.04, Fulton County, Georgia",133750
1500000US131210102042,131210102042,"Block Group 2, Census Tract 102.04, Fulton County, Georgia",156406
1500000US131210102043,131210102043,"Block Group 3, Census Tract 102.04, Fulton County, Georgia",170104
1500000US131210102044,131210102044,"Block Group 4, Census Tract 102.04, Fulton County, Georgia",149500
1500000US131210102051,131210102051,"Block Group 1, Census Tract 102.05, Fulton County, Georgia",69417
1500000US131210102053,131210102053,"Block Group 3, Census Tract 102.05, Fulton County, Georgia",102880
1500000US131210102054,131210102054,"Block Group 4, Census Tract 102.05, Fulton County, Georgia",102212
1500000US131210102061,131210102061,"Block Group 1, Census Tract 102.06, Fulton County, Georgia",126984
1500000US131210102062,131210102062,"Block Group 2, Census Tract 102.06, Fulton County, Georgia",186563
1500000US131210102063,131210102063,"Block Group 3, Census Tract 102.06, Fulton County, Georgia",219837
1500000US131210102081,131210102081,"Block Group 1, Census Tract 102.08, Fulton County, Georgia",77107
1500000US131210102082,131210102082,"Block Group 2, Census Tract 102.08, Fulton County, Georgia",36830
1500000US131210102083,131210102083,"Block Group 3, Census Tract 102.08, Fulton County, Georgia",46722
1500000US131210102091,131210102091,"Block Group 1, Census Tract 102.09, Fulton County, Georgia",51325
1500000US131210102092,131210102092,"Block Group 2, Census Tract 102.09, Fulton County, Georgia",87171
1500000US131210102093,131210102093,"Block Group 3, Census Tract 102.09, Fulton County, Georgia",41851
1500000US131210102101,131210102101,"Block Group 1, Census Tract 102.10, Fulton County, Georgia",51462
1500000US131210102102,131210102102,"Block Group 2, Census Tract 102.10, Fulton County, Georgia",73167
1500000US131210102103,131210102103,"Block Group 3, Census Tract 102.10, Fulton County, Georgia",67730
1500000US131210102111,131210102111,"Block Group 1, Census Tract 102.11, Fulton County, Georgia",188214
1500000US131210102112,131210102112,"Block Group 2, Census Tract 102.11, Fulton County, Georgia",108333
1500000US131210102121,131210102121,"Block Group 1, Census Tract 102.12, Fulton County, Georgia",32008
1500000US131210102122,131210102122,"Block Group 2, Census Tract 102.12, Fulton County, Georgia",240658
1500000US131210102123,131210102123,"Block Group 3, Census Tract 102.12, Fulton County, Georgia",63185
1500000US131210103011,131210103011,"Block Group 1, Census Tract 103.01, Fulton County, Georgia",61392
1500000US131210103012,131210103012,"Block Group 2, Census Tract 103.01, Fulton County, Georgia",60859
1500000US131210103031,131210103031,"Block Group 1, Census Tract 103.03, Fulton County, Georgia",50057
1500000US131210103032,131210103032,"Block Group 2, Census Tract 103.03, Fulton County, Georgia",67721
1500000US131210104001,131210104001,"Block Group 1, Census Tract 104, Fulton County, Georgia",59583
1500000US131210104002,131210104002,"Block Group 2, Census Tract 104, Fulton County, Georgia",60759
1500000US131210104003,131210104003,"Block Group 3, Census Tract 104, Fulton County, Georgia",44097
1500000US131210104004,131210104004,"Block Group 4, Census Tract 104, Fulton County, Georgia",49295
1500000US131210105071,131210105071,"Block Group 1, Census Tract 105.07, Fulton County, Georgia",38032
1500000US131210105072,131210105072,"Block Group 2, Census Tract 105.07, Fulton County, Georgia",31875
1500000US131210105073,131210105073,"Block Group 3, Census Tract 105.07, Fulton County, Georgia",27143
1500000US131210105074,131210105074,"Block Group 4, Census Tract 105.07, Fulton County, Georgia",32466
1500000US131210105081,131210105081,"Block Group 1, Census Tract 105.08, Fulton County, Georgia",46306
1500000US131210105101,131210105101,"Block Group 1, Census Tract 105.10, Fulton County, Georgia",32455
1500000US131210105102,131210105102,"Block Group 2, Census Tract 105.10, Fulton County, Georgia",33095
1500000US131210105103,131210105103,"Block Group 3, Census Tract 105.10, Fulton County, Georgia",35718
1500000US131210105104,131210105104,"Block Group 4, Census Tract 105.10, Fulton County, Georgia",46588
1500000US131210105111,131210105111,"Block Group 1, Census Tract 105.11, Fulton County, Georgia",41395
1500000US131210105112,131210105112,"Block Group 2, Census Tract 105.11, Fulton County, Georgia",64089
1500000US131210105113,131210105113,"Block Group 3, Census Tract 105.11, Fulton County, Georgia",57206
1500000US131210105121,131210105121,"Block Group 1, Census Tract 105.12, Fulton County, Georgia",36096
1500000US131210105122,131210105122,"Block Group 2, Census Tract 105.12, Fulton County, Georgia",25500
1500000US131210105123,131210105123,"Block Group 3, Census Tract 105.12, Fulton County, Georgia",24560
1500000US131210105131,131210105131,"Block Group 1, Census Tract 105.13, Fulton County, Georgia",55156
1500000US131210105132,131210105132,"Block Group 2, Census Tract 105.13, Fulton County, Georgia",35585
1500000US131210105133,131210105133,"Block Group 3, Census Tract 105.13, Fulton County, Georgia",41880
1500000US131210105141,131210105141,"Block Group 1, Census Tract 105.14, Fulton County, Georgia",60255
1500000US131210105142,131210105142,"Block Group 2, Census Tract 105.14, Fulton County, Georgia",65987
1500000US131210105143,131210105143,"Block Group 3, Census Tract 105.14, Fulton County, Georgia",31284
1500000US131210105151,131210105151,"Block Group 1, Census Tract 105.15, Fulton County, Georgia",40589
1500000US131210105161,131210105161,"Block Group 1, Census Tract 105.16, Fulton County, Georgia",45625
1500000US131210105162,131210105162,"Block Group 2, Census Tract 105.16, Fulton County, Georgia",51453
1500000US131210105163,131210105163,"Block Group 3, Census Tract 105.16, Fulton County, Georgia",29266
1500000US131210106011,131210106011,"Block Group 1, Census Tract 106.01, Fulton County, Georgia",40114
1500000US131210106012,131210106012,"Block Group 2, Census Tract 106.01, Fulton County, Georgia",19643
1500000US131210106032,131210106032,"Block Group 2, Census Tract 106.03, Fulton County, Georgia",26674
1500000US131210106033,131210106033,"Block Group 3, Census Tract 106.03, Fulton County, Georgia",17000
1500000US131210106041,131210106041,"Block Group 1, Census Tract 106.04, Fulton County, Georgia",25208
1500000US131210106042,131210106042,"Block Group 2, Census Tract 106.04, Fulton County, Georgia",30000
1500000US131210106043,131210106043,"Block Group 3, Census Tract 106.04, Fulton County, Georgia",35426
1500000US131210108001,131210108001,"Block Group 1, Census Tract 108, Fulton County, Georgia",16536
1500000US131210108002,131210108002,"Block Group 2, Census Tract 108, Fulton County, Georgia",63750
1500000US131210108003,131210108003,"Block Group 3, Census Tract 108, Fulton County, Georgia",65339
1500000US131210108004,131210108004,"Block Group 4, Census Tract 108, Fulton County, Georgia",39241
1500000US131210108006,131210108006,"Block Group 6, Census Tract 108, Fulton County, Georgia",26172
1500000US131210110001,131210110001,"Block Group 1, Census Tract 110, Fulton County, Georgia",25333
1500000US131210110002,131210110002,"Block Group 2, Census Tract 110, Fulton County, Georgia",8814
1500000US131210110003,131210110003,"Block Group 3, Census Tract 110, Fulton County, Georgia",24531
1500000US131210110004,131210110004,"Block Group 4, Census Tract 110, Fulton County, Georgia",50938
1500000US131210111001,131210111001,"Block Group 1, Census Tract 111, Fulton County, Georgia",34821
1500000US131210111002,131210111002,"Block Group 2, Census Tract 111, Fulton County, Georgia",48472
1500000US131210111003,131210111003,"Block Group 3, Census Tract 111, Fulton County, Georgia",48634
1500000US131210112011,131210112011,"Block Group 1, Census Tract 112.01, Fulton County, Georgia",31288
1500000US131210112012,131210112012,"Block Group 2, Census Tract 112.01, Fulton County, Georgia",27151
1500000US131210112013,131210112013,"Block Group 3, Census Tract 112.01, Fulton County, Georgia",37949
1500000US131210112021,131210112021,"Block Group 1, Census Tract 112.02, Fulton County, Georgia",42071
1500000US131210112022,131210112022,"Block Group 2, Census Tract 112.02, Fulton County, Georgia",36172
1500000US131210112023,131210112023,"Block Group 3, Census Tract 112.02, Fulton County, Georgia",40956
1500000US131210112024,131210112024,"Block Group 4, Census Tract 112.02, Fulton County, Georgia",35000
1500000US131210112025,131210112025,"Block Group 5, Census Tract 112.02, Fulton County, Georgia",25000
1500000US131210112026,131210112026,"Block Group 6, Census Tract 112.02, Fulton County, Georgia",30781
1500000US131210113011,131210113011,"Block Group 1, Census Tract 113.01, Fulton County, Georgia",37059
1500000US131210113012,131210113012,"Block Group 2, Census Tract 113.01, Fulton County, Georgia",34233
1500000US131210113013,131210113013,"Block Group 3, Census Tract 113.01, Fulton County, Georgia",56417
1500000US131210113014,131210113014,"Block Group 4, Census Tract 113.01, Fulton County, Georgia",43929
1500000US131210113015,131210113015,"Block Group 5, Census Tract 113.01, Fulton County, Georgia",46667
1500000US131210113016,131210113016,"Block Group 6, Census Tract 113.01, Fulton County, Georgia",40300
1500000US131210113031,131210113031,"Block Group 1, Census Tract 113.03, Fulton County, Georgia",60059
1500000US131210113032,131210113032,"Block Group 2, Census Tract 113.03, Fulton County, Georgia",39448
1500000US131210113033,131210113033,"Block Group 3, Census Tract 113.03, Fulton County, Georgia",43368
1500000US131210113034,131210113034,"Block Group 4, Census Tract 113.03, Fulton County, Georgia",25321
1500000US131210113035,131210113035,"Block Group 5, Census Tract 113.03, Fulton County, Georgia",25769
1500000US131210113051,131210113051,"Block Group 1, Census Tract 113.05, Fulton County, Georgia",25451
1500000US131210113052,131210113052,"Block Group 2, Census Tract 113.05, Fulton County, Georgia",27349
1500000US131210113053,131210113053,"Block Group 3, Census Tract 113.05, Fulton County, Georgia",20625
1500000US131210113061,131210113061,"Block Group 1, Census Tract 113.06, Fulton County, Georgia",25658
1500000US131210113062,131210113062,"Block Group 2, Census Tract 113.06, Fulton County, Georgia",59426
1500000US131210114051,131210114051,"Block Group 1, Census Tract 114.05, Fulton County, Georgia",58917
1500000US131210114052,131210114052,"Block Group 2, Census Tract 114.05, Fulton County, Georgia",74792
1500000US131210114053,131210114053,"Block Group 3, Census Tract 114.05, Fulton County, Georgia",60372
1500000US131210114054,131210114054,"Block Group 4, Census Tract 114.05, Fulton County, Georgia",53042
1500000US131210114101,131210114101,"Block Group 1, Census Tract 114.10, Fulton County, Georgia",101250
1500000US131210114102,131210114102,"Block Group 2, Census Tract 114.10, Fulton County, Georgia",100978
1500000US131210114103,131210114103,"Block Group 3, Census Tract 114.10, Fulton County, Georgia",115536
1500000US131210114111,131210114111,"Block Group 1, Census Tract 114.11, Fulton County, Georgia",66394
1500000US131210114112,131210114112,"Block Group 2, Census Tract 114.11, Fulton County, Georgia",72411
1500000US131210114113,131210114113,"Block Group 3, Census Tract 114.11, Fulton County, Georgia",95526
1500000US131210114114,131210114114,"Block Group 4, Census Tract 114.11, Fulton County, Georgia",84688
1500000US131210114115,131210114115,"Block Group 5, Census Tract 114.11, Fulton County, Georgia",116607
1500000US131210114121,131210114121,"Block Group 1, Census Tract 114.12, Fulton County, Georgia",84688
1500000US131210114122,131210114122,"Block Group 2, Census Tract 114.12, Fulton County, Georgia",57902
1500000US131210114123,131210114123,"Block Group 3, Census Tract 114.12, Fulton County, Georgia",81995
1500000US131210114141,131210114141,"Block Group 1, Census Tract 114.14, Fulton County, Georgia",47996
1500000US131210114142,131210114142,"Block Group 2, Census Tract 114.14, Fulton County, Georgia",151979
1500000US131210114143,131210114143,"Block Group 3, Census Tract 114.14, Fulton County, Georgia",154643
1500000US131210114144,131210114144,"Block Group 4, Census Tract 114.14, Fulton County, Georgia",48259
1500000US131210114161,131210114161,"Block Group 1, Census Tract 114.16, Fulton County, Georgia",107333
1500000US131210114162,131210114162,"Block Group 2, Census Tract 114.16, Fulton County, Georgia",85508
1500000US131210114163,131210114163,"Block Group 3, Census Tract 114.16, Fulton County, Georgia",110859
1500000US131210114171,131210114171,"Block Group 1, Census Tract 114.17, Fulton County, Georgia",113036
1500000US131210114172,131210114172,"Block Group 2, Census Tract 114.17, Fulton County, Georgia",91763
1500000US131210114173,131210114173,"Block Group 3, Census Tract 114.17, Fulton County, Georgia",78472
1500000US131210114174,131210114174,"Block Group 4, Census Tract 114.17, Fulton County, Georgia",106875
1500000US131210114181,131210114181,"Block Group 1, Census Tract 114.18, Fulton County, Georgia",140341
1500000US131210114182,131210114182,"Block Group 2, Census Tract 114.18, Fulton County, Georgia",111149
1500000US131210114183,131210114183,"Block Group 3, Census Tract 114.18, Fulton County, Georgia",149821
1500000US131210114184,131210114184,"Block Group 4, Census Tract 114.18, Fulton County, Georgia",94222
1500000US131210114191,131210114191,"Block Group 1, Census Tract 114.19, Fulton County, Georgia",150344
1500000US131210114192,131210114192,"Block Group 2, Census Tract 114.19, Fulton County, Georgia",81316
1500000US131210114193,131210114193,"Block Group 3, Census Tract 114.19, Fulton County, Georgia",93155
1500000US131210114201,131210114201,"Block Group 1, Census Tract 114.20, Fulton County, Georgia",37716
1500000US131210114202,131210114202,"Block Group 2, Census Tract 114.20, Fulton County, Georgia",30552
1500000US131210114203,131210114203,"Block Group 3, Census Tract 114.20, Fulton County, Georgia",41875
1500000US131210114211,131210114211,"Block Group 1, Census Tract 114.21, Fulton County, Georgia",51635
1500000US131210114212,131210114212,"Block Group 2, Census Tract 114.21, Fulton County, Georgia",35915
1500000US131210114221,131210114221,"Block Group 1, Census Tract 114.22, Fulton County, Georgia",54125
1500000US131210114222,131210114222,"Block Group 2, Census Tract 114.22, Fulton County, Georgia",103472
1500000US131210114231,131210114231,"Block Group 1, Census Tract 114.23, Fulton County, Georgia",95156
1500000US131210114232,131210114232,"Block Group 2, Census Tract 114.23, Fulton County, Georgia",154750
1500000US131210114233,131210114233,"Block Group 3, Census Tract 114.23, Fulton County, Georgia",100962
1500000US131210114234,131210114234,"Block Group 4, Census Tract 114.23, Fulton County, Georgia",134868
1500000US131210114241,131210114241,"Block Group 1, Census Tract 114.24, Fulton County, Georgia",121250
1500000US131210114242,131210114242,"Block Group 2, Census Tract 114.24, Fulton County, Georgia",85372
1500000US131210114251,131210114251,"Block Group 1, Census Tract 114.25, Fulton County, Georgia",198214
1500000US131210114252,131210114252,"Block Group 2, Census Tract 114.25, Fulton County, Georgia",159702
1500000US131210114253,131210114253,"Block Group 3, Census Tract 114.25, Fulton County, Georgia",195556
1500000US131210114261,131210114261,"Block Group 1, Census Tract 114.26, Fulton County, Georgia",91696
1500000US131210114271,131210114271,"Block Group 1, Census Tract 114.27, Fulton County, Georgia",111639
1500000US131210114272,131210114272,"Block Group 2, Census Tract 114.27, Fulton County, Georgia",82075
1500000US131210114273,131210114273,"Block Group 3, Census Tract 114.27, Fulton County, Georgia",104683
1500000US131210115031,131210115031,"Block Group 1, Census Tract 115.03, Fulton County, Georgia",127279
1500000US131210115032,131210115032,"Block Group 2, Census Tract 115.03, Fulton County, Georgia",119539
1500000US131210115033,131210115033,"Block Group 3, Census Tract 115.03, Fulton County, Georgia",136667
1500000US131210115041,131210115041,"Block Group 1, Census Tract 115.04, Fulton County, Georgia",128377
1500000US131210115042,131210115042,"Block Group 2, Census Tract 115.04, Fulton County, Georgia",147415
1500000US131210115043,131210115043,"Block Group 3, Census Tract 115.04, Fulton County, Georgia",216144
1500000US131210115044,131210115044,"Block Group 4, Census Tract 115.04, Fulton County, Georgia",132344
1500000US131210115051,131210115051,"Block Group 1, Census Tract 115.05, Fulton County, Georgia",161616
1500000US131210115052,131210115052,"Block Group 2, Census Tract 115.05, Fulton County, Georgia",154648
1500000US131210115061,131210115061,"Block Group 1, Census Tract 115.06, Fulton County, Georgia",158083
1500000US131210115062,131210115062,"Block Group 2, Census Tract 115.06, Fulton County, Georgia",122212
1500000US131210115063,131210115063,"Block Group 3, Census Tract 115.06, Fulton County, Georgia",163984
1500000US131210116101,131210116101,"Block Group 1, Census Tract 116.10, Fulton County, Georgia",119116
1500000US131210116102,131210116102,"Block Group 2, Census Tract 116.10, Fulton County, Georgia",75382
1500000US131210116111,131210116111,"Block Group 1, Census Tract 116.11, Fulton County, Georgia",55724
1500000US131210116112,131210116112,"Block Group 2, Census Tract 116.11, Fulton County, Georgia",59338
1500000US131210116113,131210116113,"Block Group 3, Census Tract 116.11, Fulton County, Georgia",51023
1500000US131210116121,131210116121,"Block Group 1, Census Tract 116.12, Fulton County, Georgia",115515
1500000US131210116122,131210116122,"Block Group 2, Census Tract 116.12, Fulton County, Georgia",93681
1500000US131210116131,131210116131,"Block Group 1, Census Tract 116.13, Fulton County, Georgia",94071
1500000US131210116132,131210116132,"Block Group 2, Census Tract 116.13, Fulton County, Georgia",111250
1500000US131210116141,131210116141,"Block Group 1, Census Tract 116.14, Fulton County, Georgia",61644
1500000US131210116142,131210116142,"Block Group 2, Census Tract 116.14, Fulton County, Georgia",76936
1500000US131210116143,131210116143,"Block Group 3, Census Tract 116.14, Fulton County, Georgia",69860
1500000US131210116151,131210116151,"Block Group 1, Census Tract 116.15, Fulton County, Georgia",156490
1500000US131210116152,131210116152,"Block Group 2, Census Tract 116.15, Fulton County, Georgia",211250
1500000US131210116153,131210116153,"Block Group 3, Census Tract 116.15, Fulton County, Georgia",137813
1500000US131210116161,131210116161,"Block Group 1, Census Tract 116.16, Fulton County, Georgia",62547
1500000US131210116162,131210116162,"Block Group 2, Census Tract 116.16, Fulton County, Georgia",61352
1500000US131210116163,131210116163,"Block Group 3, Census Tract 116.16, Fulton County, Georgia",80893
1500000US131210116171,131210116171,"Block Group 1, Census Tract 116.17, Fulton County, Georgia",111923
1500000US131210116172,131210116172,"Block Group 2, Census Tract 116.17, Fulton County, Georgia",72647
1500000US131210116173,131210116173,"Block Group 3, Census Tract 116.17, Fulton County, Georgia",131900
1500000US131210116181,131210116181,"Block Group 1, Census Tract 116.18, Fulton County, Georgia",101161
1500000US131210116191,131210116191,"Block Group 1, Census Tract 116.19, Fulton County, Georgia",67460
1500000US131210116192,131210116192,"Block Group 2, Census Tract 116.19, Fulton County, Georgia",51603
1500000US131210116193,131210116193,"Block Group 3, Census Tract 116.19, Fulton County, Georgia",102569
1500000US131210116201,131210116201,"Block Group 1, Census Tract 116.20, Fulton County, Georgia",120568
1500000US131210116202,131210116202,"Block Group 2, Census Tract 116.20, Fulton County, Georgia",111250
1500000US131210116203,131210116203,"Block Group 3, Census Tract 116.20, Fulton County, Georgia",59931
1500000US131210116211,131210116211,"Block Group 1, Census Tract 116.21, Fulton County, Georgia",55347
1500000US131210116212,131210116212,"Block Group 2, Census Tract 116.21, Fulton County, Georgia",195804
1500000US131210116213,131210116213,"Block Group 3, Census Tract 116.21, Fulton County, Georgia",132061
1500000US131210116221,131210116221,"Block Group 1, Census Tract 116.22, Fulton County, Georgia",140132
1500000US131210116222,131210116222,"Block Group 2, Census Tract 116.22, Fulton County, Georgia",140750
1500000US131210116223,131210116223,"Block Group 3, Census Tract 116.22, Fulton County, Georgia",132727
1500000US131210116231,131210116231,"Block Group 1, Census Tract 116.23, Fulton County, Georgia",100759
1500000US131210116232,131210116232,"Block Group 2, Census Tract 116.23, Fulton County, Georgia",92681
1500000US131210116233,131210116233,"Block Group 3, Census Tract 116.23, Fulton County, Georgia",99457
1500000US131210116234,131210116234,"Block Group 4, Census Tract 116.23, Fulton County, Georgia",99792
1500000US131210116241,131210116241,"Block Group 1, Census Tract 116.24, Fulton County, Georgia",156705
1500000US131210116242,131210116242,"Block Group 2, Census Tract 116.24, Fulton County, Georgia",180104
1500000US131210116251,131210116251,"Block Group 1, Census Tract 116.25, Fulton County, Georgia",87857
1500000US131210116252,131210116252,"Block Group 2, Census Tract 116.25, Fulton County, Georgia",106853
1500000US131210116253,131210116253,"Block Group 3, Census Tract 116.25, Fulton County, Georgia",155781
1500000US131210116261,131210116261,"Block Group 1, Census Tract 116.26, Fulton County, Georgia",69209
1500000US131210116262,131210116262,"Block Group 2, Census Tract 116.26, Fulton County, Georgia",94107
1500000US131210118002,131210118002,"Block Group 2, Census Tract 118, Fulton County, Georgia",5323
1500000US131210118003,131210118003,"Block Group 3, Census Tract 118, Fulton County, Georgia",19261
1500000US131210119001,131210119001,"Block Group 1, Census Tract 119, Fulton County, Georgia",30339
1500000US131210119002,131210119002,"Block Group 2, Census Tract 119, Fulton County, Georgia",25078
1500000US131210120001,131210120001,"Block Group 1, Census Tract 120, Fulton County, Georgia",16447
1500000US131210120002,131210120002,"Block Group 2, Census Tract 120, Fulton County, Georgia",21823
1500000US131210123001,131210123001,"Block Group 1, Census Tract 123, Fulton County, Georgia",70446
1500000US131210123002,131210123002,"Block Group 2, Census Tract 123, Fulton County, Georgia",28536
1500000US131210123003,131210123003,"Block Group 3, Census Tract 123, Fulton County, Georgia",95781
