Id,Id2,Geography,Estimate,White,Black,Other
1500000US131210075002,131210075002,"Block Group 2, Census Tract 75, Fulton County, Georgia",511,61,450,0
1500000US131210075003,131210075003,"Block Group 3, Census Tract 75, Fulton County, Georgia",846,84,707,55
1500000US131210075004,131210075004,"Block Group 4, Census Tract 75, Fulton County, Georgia",815,22,782,11
1500000US131210076021,131210076021,"Block Group 1, Census Tract 76.02, Fulton County, Georgia",612,9,603,0
1500000US131210076022,131210076022,"Block Group 2, Census Tract 76.02, Fulton County, Georgia",903,0,903,0
1500000US131210076023,131210076023,"Block Group 3, Census Tract 76.02, Fulton County, Georgia",1055,0,956,99
1500000US131210076031,131210076031,"Block Group 1, Census Tract 76.03, Fulton County, Georgia",1553,0,1553,0
1500000US131210076032,131210076032,"Block Group 2, Census Tract 76.03, Fulton County, Georgia",1630,32,1525,73
1500000US131210076033,131210076033,"Block Group 3, Census Tract 76.03, Fulton County, Georgia",1332,99,1210,23
1500000US131210076041,131210076041,"Block Group 1, Census Tract 76.04, Fulton County, Georgia",2331,0,2323,8
1500000US131210077031,131210077031,"Block Group 1, Census Tract 77.03, Fulton County, Georgia",1071,0,1071,0
1500000US131210077032,131210077032,"Block Group 2, Census Tract 77.03, Fulton County, Georgia",1740,0,1740,0
1500000US131210077033,131210077033,"Block Group 3, Census Tract 77.03, Fulton County, Georgia",1341,0,1330,11
1500000US131210077041,131210077041,"Block Group 1, Census Tract 77.04, Fulton County, Georgia",817,0,817,0
1500000US131210077042,131210077042,"Block Group 2, Census Tract 77.04, Fulton County, Georgia",2156,192,1833,131
1500000US131210077043,131210077043,"Block Group 3, Census Tract 77.04, Fulton County, Georgia",2344,74,2257,13
1500000US131210077051,131210077051,"Block Group 1, Census Tract 77.05, Fulton County, Georgia",2517,0,2492,25
1500000US131210077052,131210077052,"Block Group 2, Census Tract 77.05, Fulton County, Georgia",2504,78,2406,20
1500000US131210077061,131210077061,"Block Group 1, Census Tract 77.06, Fulton County, Georgia",2820,23,2747,50
1500000US131210077062,131210077062,"Block Group 2, Census Tract 77.06, Fulton County, Georgia",2248,74,2108,66
1500000US131210077063,131210077063,"Block Group 3, Census Tract 77.06, Fulton County, Georgia",4422,124,4268,30
1500000US131210078021,131210078021,"Block Group 1, Census Tract 78.02, Fulton County, Georgia",4140,14,3985,141
1500000US131210078022,131210078022,"Block Group 2, Census Tract 78.02, Fulton County, Georgia",2852,14,2809,29
1500000US131210078023,131210078023,"Block Group 3, Census Tract 78.02, Fulton County, Georgia",1207,0,1207,0
1500000US131210078024,131210078024,"Block Group 4, Census Tract 78.02, Fulton County, Georgia",1815,8,1781,26
1500000US131210078051,131210078051,"Block Group 1, Census Tract 78.05, Fulton County, Georgia",1381,46,1292,43
1500000US131210078052,131210078052,"Block Group 2, Census Tract 78.05, Fulton County, Georgia",1763,20,1743,0
1500000US131210078061,131210078061,"Block Group 1, Census Tract 78.06, Fulton County, Georgia",1676,127,1549,0
1500000US131210078062,131210078062,"Block Group 2, Census Tract 78.06, Fulton County, Georgia",3863,0,3863,0
1500000US131210078063,131210078063,"Block Group 3, Census Tract 78.06, Fulton County, Georgia",1055,79,976,0
1500000US131210078071,131210078071,"Block Group 1, Census Tract 78.07, Fulton County, Georgia",2537,45,2075,417
1500000US131210078072,131210078072,"Block Group 2, Census Tract 78.07, Fulton County, Georgia",666,0,666,0
1500000US131210078081,131210078081,"Block Group 1, Census Tract 78.08, Fulton County, Georgia",1900,16,1732,152
1500000US131210078082,131210078082,"Block Group 2, Census Tract 78.08, Fulton County, Georgia",2587,0,2373,214
1500000US131210079001,131210079001,"Block Group 1, Census Tract 79, Fulton County, Georgia",1819,0,1599,220
1500000US131210079002,131210079002,"Block Group 2, Census Tract 79, Fulton County, Georgia",1231,0,1231,0
1500000US131210079003,131210079003,"Block Group 3, Census Tract 79, Fulton County, Georgia",2751,79,2672,0
1500000US131210080001,131210080001,"Block Group 1, Census Tract 80, Fulton County, Georgia",1064,55,1000,9
1500000US131210080002,131210080002,"Block Group 2, Census Tract 80, Fulton County, Georgia",1205,134,1071,0
1500000US131210080003,131210080003,"Block Group 3, Census Tract 80, Fulton County, Georgia",496,0,488,8
1500000US131210080004,131210080004,"Block Group 4, Census Tract 80, Fulton County, Georgia",1255,18,1189,48
1500000US131210080005,131210080005,"Block Group 5, Census Tract 80, Fulton County, Georgia",1402,6,1396,0
1500000US131210081011,131210081011,"Block Group 1, Census Tract 81.01, Fulton County, Georgia",1138,6,1132,0
1500000US131210081021,131210081021,"Block Group 1, Census Tract 81.02, Fulton County, Georgia",1278,0,1278,0
1500000US131210081022,131210081022,"Block Group 2, Census Tract 81.02, Fulton County, Georgia",940,0,940,0
1500000US131210081023,131210081023,"Block Group 3, Census Tract 81.02, Fulton County, Georgia",2160,469,1691,0
1500000US131210081024,131210081024,"Block Group 4, Census Tract 81.02, Fulton County, Georgia",2653,0,2346,307
1500000US131210082011,131210082011,"Block Group 1, Census Tract 82.01, Fulton County, Georgia",1951,13,1878,60
1500000US131210082012,131210082012,"Block Group 2, Census Tract 82.01, Fulton County, Georgia",3083,176,2907,0
1500000US131210082013,131210082013,"Block Group 3, Census Tract 82.01, Fulton County, Georgia",965,0,933,32
1500000US131210082021,131210082021,"Block Group 1, Census Tract 82.02, Fulton County, Georgia",948,0,948,0
1500000US131210082022,131210082022,"Block Group 2, Census Tract 82.02, Fulton County, Georgia",836,5,825,6
1500000US131210082023,131210082023,"Block Group 3, Census Tract 82.02, Fulton County, Georgia",264,14,250,0
1500000US131210082024,131210082024,"Block Group 4, Census Tract 82.02, Fulton County, Georgia",0,0,0,0
1500000US131210083011,131210083011,"Block Group 1, Census Tract 83.01, Fulton County, Georgia",1691,127,1555,9
1500000US131210083012,131210083012,"Block Group 2, Census Tract 83.01, Fulton County, Georgia",604,0,598,6
1500000US131210083021,131210083021,"Block Group 1, Census Tract 83.02, Fulton County, Georgia",793,5,784,4
1500000US131210083022,131210083022,"Block Group 2, Census Tract 83.02, Fulton County, Georgia",1148,17,1131,0
1500000US131210084001,131210084001,"Block Group 1, Census Tract 84, Fulton County, Georgia",1472,0,1449,23
1500000US131210084002,131210084002,"Block Group 2, Census Tract 84, Fulton County, Georgia",883,143,732,8
1500000US131210084003,131210084003,"Block Group 3, Census Tract 84, Fulton County, Georgia",963,65,871,27
1500000US131210085001,131210085001,"Block Group 1, Census Tract 85, Fulton County, Georgia",565,2,563,0
1500000US131210085002,131210085002,"Block Group 2, Census Tract 85, Fulton County, Georgia",1248,15,1233,0
1500000US131210085003,131210085003,"Block Group 3, Census Tract 85, Fulton County, Georgia",1222,29,1164,29
1500000US131210086011,131210086011,"Block Group 1, Census Tract 86.01, Fulton County, Georgia",1663,33,1630,0
1500000US131210086012,131210086012,"Block Group 2, Census Tract 86.01, Fulton County, Georgia",1001,52,949,0
1500000US131210086013,131210086013,"Block Group 3, Census Tract 86.01, Fulton County, Georgia",1414,0,1373,41
1500000US131210086014,131210086014,"Block Group 4, Census Tract 86.01, Fulton County, Georgia",348,0,348,0
1500000US131210086021,131210086021,"Block Group 1, Census Tract 86.02, Fulton County, Georgia",803,83,716,4
1500000US131210086022,131210086022,"Block Group 2, Census Tract 86.02, Fulton County, Georgia",260,24,226,10
1500000US131210087001,131210087001,"Block Group 1, Census Tract 87, Fulton County, Georgia",1009,17,983,9
1500000US131210087002,131210087002,"Block Group 2, Census Tract 87, Fulton County, Georgia",818,42,776,0
1500000US131210087003,131210087003,"Block Group 3, Census Tract 87, Fulton County, Georgia",969,13,956,0
1500000US131210087004,131210087004,"Block Group 4, Census Tract 87, Fulton County, Georgia",1568,212,1342,14
1500000US131210088001,131210088001,"Block Group 1, Census Tract 88, Fulton County, Georgia",2944,2365,436,143
1500000US131210088002,131210088002,"Block Group 2, Census Tract 88, Fulton County, Georgia",1625,889,674,62
1500000US131210089021,131210089021,"Block Group 1, Census Tract 89.02, Fulton County, Georgia",1876,1234,540,102
1500000US131210089022,131210089022,"Block Group 2, Census Tract 89.02, Fulton County, Georgia",659,301,152,206
1500000US131210089023,131210089023,"Block Group 3, Census Tract 89.02, Fulton County, Georgia",1280,812,324,144
1500000US131210089024,131210089024,"Block Group 4, Census Tract 89.02, Fulton County, Georgia",2722,1580,717,425
1500000US131210089031,131210089031,"Block Group 1, Census Tract 89.03, Fulton County, Georgia",1684,1123,366,195
1500000US131210089041,131210089041,"Block Group 1, Census Tract 89.04, Fulton County, Georgia",1323,1165,103,55
1500000US131210089042,131210089042,"Block Group 2, Census Tract 89.04, Fulton County, Georgia",1638,957,363,318
1500000US131210089043,131210089043,"Block Group 3, Census Tract 89.04, Fulton County, Georgia",1611,1383,136,92
1500000US131210090001,131210090001,"Block Group 1, Census Tract 90, Fulton County, Georgia",1350,1266,0,84
1500000US131210090002,131210090002,"Block Group 2, Census Tract 90, Fulton County, Georgia",1769,1652,63,54
1500000US131210090003,131210090003,"Block Group 3, Census Tract 90, Fulton County, Georgia",1829,1246,235,348
1500000US131210091011,131210091011,"Block Group 1, Census Tract 91.01, Fulton County, Georgia",1369,860,417,92
1500000US131210091012,131210091012,"Block Group 2, Census Tract 91.01, Fulton County, Georgia",1565,1246,247,72
1500000US131210091013,131210091013,"Block Group 3, Census Tract 91.01, Fulton County, Georgia",627,458,99,70
1500000US131210091014,131210091014,"Block Group 4, Census Tract 91.01, Fulton County, Georgia",1001,885,0,116
1500000US131210091021,131210091021,"Block Group 1, Census Tract 91.02, Fulton County, Georgia",443,443,0,0
1500000US131210091022,131210091022,"Block Group 2, Census Tract 91.02, Fulton County, Georgia",963,637,207,119
1500000US131210091023,131210091023,"Block Group 3, Census Tract 91.02, Fulton County, Georgia",1840,1079,553,208
1500000US131210092001,131210092001,"Block Group 1, Census Tract 92, Fulton County, Georgia",2404,1562,378,464
1500000US131210092002,131210092002,"Block Group 2, Census Tract 92, Fulton County, Georgia",2976,2424,205,347
1500000US131210092003,131210092003,"Block Group 3, Census Tract 92, Fulton County, Georgia",1703,1286,239,178
1500000US131210093001,131210093001,"Block Group 1, Census Tract 93, Fulton County, Georgia",1079,872,164,43
1500000US131210093002,131210093002,"Block Group 2, Census Tract 93, Fulton County, Georgia",1319,1238,66,15
1500000US131210093003,131210093003,"Block Group 3, Census Tract 93, Fulton County, Georgia",1510,1328,161,21
1500000US131210093004,131210093004,"Block Group 4, Census Tract 93, Fulton County, Georgia",750,750,0,0
1500000US131210094021,131210094021,"Block Group 1, Census Tract 94.02, Fulton County, Georgia",2795,1731,615,449
1500000US131210094022,131210094022,"Block Group 2, Census Tract 94.02, Fulton County, Georgia",2227,1660,231,336
1500000US131210094031,131210094031,"Block Group 1, Census Tract 94.03, Fulton County, Georgia",2448,1304,677,467
1500000US131210094032,131210094032,"Block Group 2, Census Tract 94.03, Fulton County, Georgia",1245,632,251,362
1500000US131210094033,131210094033,"Block Group 3, Census Tract 94.03, Fulton County, Georgia",1279,681,311,287
1500000US131210094041,131210094041,"Block Group 1, Census Tract 94.04, Fulton County, Georgia",2515,1572,614,329
1500000US131210094042,131210094042,"Block Group 2, Census Tract 94.04, Fulton County, Georgia",1995,1653,121,221
1500000US131210094043,131210094043,"Block Group 3, Census Tract 94.04, Fulton County, Georgia",311,230,40,41
1500000US131210095011,131210095011,"Block Group 1, Census Tract 95.01, Fulton County, Georgia",470,459,0,11
1500000US131210095012,131210095012,"Block Group 2, Census Tract 95.01, Fulton County, Georgia",1736,1643,51,42
1500000US131210095013,131210095013,"Block Group 3, Census Tract 95.01, Fulton County, Georgia",1588,1588,0,0
1500000US131210095021,131210095021,"Block Group 1, Census Tract 95.02, Fulton County, Georgia",490,490,0,0
1500000US131210095022,131210095022,"Block Group 2, Census Tract 95.02, Fulton County, Georgia",297,297,0,0
1500000US131210095023,131210095023,"Block Group 3, Census Tract 95.02, Fulton County, Georgia",960,661,240,59
1500000US131210095024,131210095024,"Block Group 4, Census Tract 95.02, Fulton County, Georgia",1317,1022,230,65
1500000US131210096011,131210096011,"Block Group 1, Census Tract 96.01, Fulton County, Georgia",1003,940,0,63
1500000US131210096012,131210096012,"Block Group 2, Census Tract 96.01, Fulton County, Georgia",1414,1117,123,174
1500000US131210096021,131210096021,"Block Group 1, Census Tract 96.02, Fulton County, Georgia",1249,995,238,16
1500000US131210096022,131210096022,"Block Group 2, Census Tract 96.02, Fulton County, Georgia",2131,1518,328,285
1500000US131210096023,131210096023,"Block Group 3, Census Tract 96.02, Fulton County, Georgia",1245,1162,72,11
1500000US131210096031,131210096031,"Block Group 1, Census Tract 96.03, Fulton County, Georgia",1086,820,149,117
1500000US131210096032,131210096032,"Block Group 2, Census Tract 96.03, Fulton County, Georgia",1374,1151,82,141
1500000US131210096033,131210096033,"Block Group 3, Census Tract 96.03, Fulton County, Georgia",1734,1208,343,183
1500000US131210097001,131210097001,"Block Group 1, Census Tract 97, Fulton County, Georgia",995,923,28,44
1500000US131210097002,131210097002,"Block Group 2, Census Tract 97, Fulton County, Georgia",1032,968,64,0
1500000US131210097003,131210097003,"Block Group 3, Census Tract 97, Fulton County, Georgia",1896,1759,56,81
1500000US131210098011,131210098011,"Block Group 1, Census Tract 98.01, Fulton County, Georgia",1826,1682,60,84
1500000US131210098012,131210098012,"Block Group 2, Census Tract 98.01, Fulton County, Georgia",1692,1622,0,70
1500000US131210098013,131210098013,"Block Group 3, Census Tract 98.01, Fulton County, Georgia",1375,1314,0,61
1500000US131210098021,131210098021,"Block Group 1, Census Tract 98.02, Fulton County, Georgia",1774,1549,19,206
1500000US131210098022,131210098022,"Block Group 2, Census Tract 98.02, Fulton County, Georgia",2710,2221,181,308
1500000US131210099001,131210099001,"Block Group 1, Census Tract 99, Fulton County, Georgia",1579,1505,46,28
1500000US131210099002,131210099002,"Block Group 2, Census Tract 99, Fulton County, Georgia",1190,951,0,239
1500000US131210099003,131210099003,"Block Group 3, Census Tract 99, Fulton County, Georgia",1330,1330,0,0
1500000US131210099004,131210099004,"Block Group 4, Census Tract 99, Fulton County, Georgia",669,669,0,0
1500000US131210100011,131210100011,"Block Group 1, Census Tract 100.01, Fulton County, Georgia",1482,1039,110,333
1500000US131210100012,131210100012,"Block Group 2, Census Tract 100.01, Fulton County, Georgia",1076,1050,0,26
1500000US131210100013,131210100013,"Block Group 3, Census Tract 100.01, Fulton County, Georgia",718,641,77,0
1500000US131210100014,131210100014,"Block Group 4, Census Tract 100.01, Fulton County, Georgia",1228,1089,0,139
1500000US131210100021,131210100021,"Block Group 1, Census Tract 100.02, Fulton County, Georgia",1474,1313,45,116
1500000US131210100022,131210100022,"Block Group 2, Census Tract 100.02, Fulton County, Georgia",2041,1781,159,101
1500000US131210100023,131210100023,"Block Group 3, Census Tract 100.02, Fulton County, Georgia",3894,3383,103,408
1500000US131210101061,131210101061,"Block Group 1, Census Tract 101.06, Fulton County, Georgia",2099,1527,384,188
1500000US131210101062,131210101062,"Block Group 2, Census Tract 101.06, Fulton County, Georgia",881,287,500,94
1500000US131210101063,131210101063,"Block Group 3, Census Tract 101.06, Fulton County, Georgia",1087,1074,0,13
1500000US131210101071,131210101071,"Block Group 1, Census Tract 101.07, Fulton County, Georgia",912,866,5,41
1500000US131210101072,131210101072,"Block Group 2, Census Tract 101.07, Fulton County, Georgia",1035,983,20,32
1500000US131210101081,131210101081,"Block Group 1, Census Tract 101.08, Fulton County, Georgia",1266,1154,7,105
1500000US131210101082,131210101082,"Block Group 2, Census Tract 101.08, Fulton County, Georgia",2333,2095,161,77
1500000US131210101101,131210101101,"Block Group 1, Census Tract 101.10, Fulton County, Georgia",2609,1770,376,463
1500000US131210101102,131210101102,"Block Group 2, Census Tract 101.10, Fulton County, Georgia",1118,746,153,219
1500000US131210101103,131210101103,"Block Group 3, Census Tract 101.10, Fulton County, Georgia",1756,1455,238,63
1500000US131210101131,131210101131,"Block Group 1, Census Tract 101.13, Fulton County, Georgia",1749,1223,210,316
1500000US131210101132,131210101132,"Block Group 2, Census Tract 101.13, Fulton County, Georgia",3024,1853,653,518
1500000US131210101133,131210101133,"Block Group 3, Census Tract 101.13, Fulton County, Georgia",1975,1253,0,722
1500000US131210101141,131210101141,"Block Group 1, Census Tract 101.14, Fulton County, Georgia",1953,1461,60,432
1500000US131210101142,131210101142,"Block Group 2, Census Tract 101.14, Fulton County, Georgia",2988,2373,216,399
1500000US131210101143,131210101143,"Block Group 3, Census Tract 101.14, Fulton County, Georgia",2408,1904,320,184
1500000US131210101151,131210101151,"Block Group 1, Census Tract 101.15, Fulton County, Georgia",2342,1867,263,212
1500000US131210101171,131210101171,"Block Group 1, Census Tract 101.17, Fulton County, Georgia",2494,1311,977,206
1500000US131210101172,131210101172,"Block Group 2, Census Tract 101.17, Fulton County, Georgia",838,472,278,88
1500000US131210101181,131210101181,"Block Group 1, Census Tract 101.18, Fulton County, Georgia",3083,1683,1191,209
1500000US131210101182,131210101182,"Block Group 2, Census Tract 101.18, Fulton County, Georgia",974,376,527,71
1500000US131210101183,131210101183,"Block Group 3, Census Tract 101.18, Fulton County, Georgia",1377,611,518,248
1500000US131210101191,131210101191,"Block Group 1, Census Tract 101.19, Fulton County, Georgia",1407,748,339,320
1500000US131210101192,131210101192,"Block Group 2, Census Tract 101.19, Fulton County, Georgia",1999,520,1267,212
1500000US131210101193,131210101193,"Block Group 3, Census Tract 101.19, Fulton County, Georgia",1678,521,1107,50
1500000US131210101201,131210101201,"Block Group 1, Census Tract 101.20, Fulton County, Georgia",2302,1352,775,175
1500000US131210101211,131210101211,"Block Group 1, Census Tract 101.21, Fulton County, Georgia",2199,1766,119,314
1500000US131210101221,131210101221,"Block Group 1, Census Tract 101.22, Fulton County, Georgia",2320,1389,343,588
1500000US131210101222,131210101222,"Block Group 2, Census Tract 101.22, Fulton County, Georgia",1853,1247,229,377
1500000US131210101223,131210101223,"Block Group 3, Census Tract 101.22, Fulton County, Georgia",2096,558,110,1428
1500000US131210101231,131210101231,"Block Group 1, Census Tract 101.23, Fulton County, Georgia",2793,2095,540,158
1500000US131210101232,131210101232,"Block Group 2, Census Tract 101.23, Fulton County, Georgia",1401,1207,91,103
1500000US131210101233,131210101233,"Block Group 3, Census Tract 101.23, Fulton County, Georgia",1704,341,1189,174
1500000US131210102041,131210102041,"Block Group 1, Census Tract 102.04, Fulton County, Georgia",1056,1056,0,0
1500000US131210102042,131210102042,"Block Group 2, Census Tract 102.04, Fulton County, Georgia",1991,1840,0,151
1500000US131210102043,131210102043,"Block Group 3, Census Tract 102.04, Fulton County, Georgia",1242,1122,104,16
1500000US131210102044,131210102044,"Block Group 4, Census Tract 102.04, Fulton County, Georgia",607,607,0,0
1500000US131210102051,131210102051,"Block Group 1, Census Tract 102.05, Fulton County, Georgia",938,830,60,48
1500000US131210102052,131210102052,"Block Group 2, Census Tract 102.05, Fulton County, Georgia",1057,950,0,107
1500000US131210102053,131210102053,"Block Group 3, Census Tract 102.05, Fulton County, Georgia",1933,1857,12,64
1500000US131210102054,131210102054,"Block Group 4, Census Tract 102.05, Fulton County, Georgia",1050,1008,29,13
1500000US131210102061,131210102061,"Block Group 1, Census Tract 102.06, Fulton County, Georgia",2365,2073,85,207
1500000US131210102062,131210102062,"Block Group 2, Census Tract 102.06, Fulton County, Georgia",1552,1481,0,71
1500000US131210102063,131210102063,"Block Group 3, Census Tract 102.06, Fulton County, Georgia",1343,1168,56,119
1500000US131210102081,131210102081,"Block Group 1, Census Tract 102.08, Fulton County, Georgia",1799,1137,456,206
1500000US131210102082,131210102082,"Block Group 2, Census Tract 102.08, Fulton County, Georgia",336,86,250,0
1500000US131210102083,131210102083,"Block Group 3, Census Tract 102.08, Fulton County, Georgia",2058,947,974,137
1500000US131210102091,131210102091,"Block Group 1, Census Tract 102.09, Fulton County, Georgia",1206,207,726,273
1500000US131210102092,131210102092,"Block Group 2, Census Tract 102.09, Fulton County, Georgia",969,744,175,50
1500000US131210102093,131210102093,"Block Group 3, Census Tract 102.09, Fulton County, Georgia",3600,1493,1826,281
1500000US131210102101,131210102101,"Block Group 1, Census Tract 102.10, Fulton County, Georgia",1534,808,604,122
1500000US131210102102,131210102102,"Block Group 2, Census Tract 102.10, Fulton County, Georgia",2304,1582,459,263
1500000US131210102103,131210102103,"Block Group 3, Census Tract 102.10, Fulton County, Georgia",1950,1497,417,36
1500000US131210102111,131210102111,"Block Group 1, Census Tract 102.11, Fulton County, Georgia",1227,1198,0,29
1500000US131210102112,131210102112,"Block Group 2, Census Tract 102.11, Fulton County, Georgia",2030,1815,43,172
1500000US131210102121,131210102121,"Block Group 1, Census Tract 102.12, Fulton County, Georgia",1999,1424,181,394
1500000US131210102122,131210102122,"Block Group 2, Census Tract 102.12, Fulton County, Georgia",773,635,89,49
1500000US131210102123,131210102123,"Block Group 3, Census Tract 102.12, Fulton County, Georgia",2256,1837,315,104
1500000US131210103011,131210103011,"Block Group 1, Census Tract 103.01, Fulton County, Georgia",9800,944,8733,123
1500000US131210103012,131210103012,"Block Group 2, Census Tract 103.01, Fulton County, Georgia",6419,267,5877,275
1500000US131210103031,131210103031,"Block Group 1, Census Tract 103.03, Fulton County, Georgia",3107,18,3073,16
1500000US131210103032,131210103032,"Block Group 2, Census Tract 103.03, Fulton County, Georgia",6387,51,6256,80
1500000US131210104001,131210104001,"Block Group 1, Census Tract 104, Fulton County, Georgia",1756,1334,335,87
1500000US131210104002,131210104002,"Block Group 2, Census Tract 104, Fulton County, Georgia",1514,1072,340,102
1500000US131210104003,131210104003,"Block Group 3, Census Tract 104, Fulton County, Georgia",3896,1809,1904,183
1500000US131210104004,131210104004,"Block Group 4, Census Tract 104, Fulton County, Georgia",1297,831,406,60
1500000US131210105071,131210105071,"Block Group 1, Census Tract 105.07, Fulton County, Georgia",3164,1,3000,163
1500000US131210105072,131210105072,"Block Group 2, Census Tract 105.07, Fulton County, Georgia",1068,230,838,0
1500000US131210105073,131210105073,"Block Group 3, Census Tract 105.07, Fulton County, Georgia",2146,50,1909,187
1500000US131210105074,131210105074,"Block Group 4, Census Tract 105.07, Fulton County, Georgia",2021,50,1971,0
1500000US131210105081,131210105081,"Block Group 1, Census Tract 105.08, Fulton County, Georgia",4009,115,3658,236
1500000US131210105101,131210105101,"Block Group 1, Census Tract 105.10, Fulton County, Georgia",3040,3,3009,28
1500000US131210105102,131210105102,"Block Group 2, Census Tract 105.10, Fulton County, Georgia",1265,82,1183,0
1500000US131210105103,131210105103,"Block Group 3, Census Tract 105.10, Fulton County, Georgia",9378,2134,6668,576
1500000US131210105104,131210105104,"Block Group 4, Census Tract 105.10, Fulton County, Georgia",2152,6,2146,0
1500000US131210105111,131210105111,"Block Group 1, Census Tract 105.11, Fulton County, Georgia",1883,233,1581,69
1500000US131210105112,131210105112,"Block Group 2, Census Tract 105.11, Fulton County, Georgia",5839,173,5570,96
1500000US131210105113,131210105113,"Block Group 3, Census Tract 105.11, Fulton County, Georgia",611,117,494,0
1500000US131210105121,131210105121,"Block Group 1, Census Tract 105.12, Fulton County, Georgia",3387,184,2963,240
1500000US131210105122,131210105122,"Block Group 2, Census Tract 105.12, Fulton County, Georgia",1042,29,977,36
1500000US131210105123,131210105123,"Block Group 3, Census Tract 105.12, Fulton County, Georgia",2220,71,2109,40
1500000US131210105131,131210105131,"Block Group 1, Census Tract 105.13, Fulton County, Georgia",4628,509,4119,0
1500000US131210105132,131210105132,"Block Group 2, Census Tract 105.13, Fulton County, Georgia",3191,203,2932,56
1500000US131210105133,131210105133,"Block Group 3, Census Tract 105.13, Fulton County, Georgia",5218,1515,3131,572
1500000US131210105141,131210105141,"Block Group 1, Census Tract 105.14, Fulton County, Georgia",4227,661,3395,171
1500000US131210105142,131210105142,"Block Group 2, Census Tract 105.14, Fulton County, Georgia",4389,424,3690,275
1500000US131210105143,131210105143,"Block Group 3, Census Tract 105.14, Fulton County, Georgia",3189,691,2326,172
1500000US131210105151,131210105151,"Block Group 1, Census Tract 105.15, Fulton County, Georgia",4809,660,4093,56
1500000US131210105161,131210105161,"Block Group 1, Census Tract 105.16, Fulton County, Georgia",2719,125,2394,200
1500000US131210105162,131210105162,"Block Group 2, Census Tract 105.16, Fulton County, Georgia",3837,256,3539,42
1500000US131210105163,131210105163,"Block Group 3, Census Tract 105.16, Fulton County, Georgia",2377,0,2377,0
1500000US131210106011,131210106011,"Block Group 1, Census Tract 106.01, Fulton County, Georgia",1242,603,576,63
1500000US131210106012,131210106012,"Block Group 2, Census Tract 106.01, Fulton County, Georgia",1078,131,947,0
1500000US131210106013,131210106013,"Block Group 3, Census Tract 106.01, Fulton County, Georgia",486,151,335,0
1500000US131210106014,131210106014,"Block Group 4, Census Tract 106.01, Fulton County, Georgia",781,269,504,8
1500000US131210106031,131210106031,"Block Group 1, Census Tract 106.03, Fulton County, Georgia",833,10,803,20
1500000US131210106032,131210106032,"Block Group 2, Census Tract 106.03, Fulton County, Georgia",2224,21,2152,51
1500000US131210106033,131210106033,"Block Group 3, Census Tract 106.03, Fulton County, Georgia",752,0,752,0
1500000US131210106041,131210106041,"Block Group 1, Census Tract 106.04, Fulton County, Georgia",639,24,615,0
1500000US131210106042,131210106042,"Block Group 2, Census Tract 106.04, Fulton County, Georgia",223,19,163,41
1500000US131210106043,131210106043,"Block Group 3, Census Tract 106.04, Fulton County, Georgia",1901,138,1325,438
1500000US131210108001,131210108001,"Block Group 1, Census Tract 108, Fulton County, Georgia",537,213,100,224
1500000US131210108002,131210108002,"Block Group 2, Census Tract 108, Fulton County, Georgia",1007,264,641,102
1500000US131210108003,131210108003,"Block Group 3, Census Tract 108, Fulton County, Georgia",2013,1279,402,332
1500000US131210108004,131210108004,"Block Group 4, Census Tract 108, Fulton County, Georgia",1428,334,1094,0
1500000US131210108005,131210108005,"Block Group 5, Census Tract 108, Fulton County, Georgia",355,260,37,58
1500000US131210108006,131210108006,"Block Group 6, Census Tract 108, Fulton County, Georgia",1309,416,556,337
1500000US131210110001,131210110001,"Block Group 1, Census Tract 110, Fulton County, Georgia",682,224,326,132
1500000US131210110002,131210110002,"Block Group 2, Census Tract 110, Fulton County, Georgia",1076,218,858,0
1500000US131210110003,131210110003,"Block Group 3, Census Tract 110, Fulton County, Georgia",931,39,892,0
1500000US131210110004,131210110004,"Block Group 4, Census Tract 110, Fulton County, Georgia",408,206,202,0
1500000US131210111001,131210111001,"Block Group 1, Census Tract 111, Fulton County, Georgia",658,350,260,48
1500000US131210111002,131210111002,"Block Group 2, Census Tract 111, Fulton County, Georgia",1100,429,663,8
1500000US131210111003,131210111003,"Block Group 3, Census Tract 111, Fulton County, Georgia",551,254,250,47
1500000US131210112011,131210112011,"Block Group 1, Census Tract 112.01, Fulton County, Georgia",1422,69,1315,38
1500000US131210112012,131210112012,"Block Group 2, Census Tract 112.01, Fulton County, Georgia",1286,185,1028,73
1500000US131210112013,131210112013,"Block Group 3, Census Tract 112.01, Fulton County, Georgia",1458,302,1070,86
1500000US131210112021,131210112021,"Block Group 1, Census Tract 112.02, Fulton County, Georgia",388,171,185,32
1500000US131210112022,131210112022,"Block Group 2, Census Tract 112.02, Fulton County, Georgia",568,72,478,18
1500000US131210112023,131210112023,"Block Group 3, Census Tract 112.02, Fulton County, Georgia",1052,293,477,282
1500000US131210112024,131210112024,"Block Group 4, Census Tract 112.02, Fulton County, Georgia",698,355,321,22
1500000US131210112025,131210112025,"Block Group 5, Census Tract 112.02, Fulton County, Georgia",1465,126,1115,224
1500000US131210112026,131210112026,"Block Group 6, Census Tract 112.02, Fulton County, Georgia",699,339,352,8
1500000US131210113011,131210113011,"Block Group 1, Census Tract 113.01, Fulton County, Georgia",733,113,589,31
1500000US131210113012,131210113012,"Block Group 2, Census Tract 113.01, Fulton County, Georgia",512,33,296,183
